Step,FOWM_HumanoidEnv_sweep_4 - rewards,FOWM_HumanoidEnv_sweep_4 - rewards__MIN,FOWM_HumanoidEnv_sweep_4 - rewards__MAX,FOWM_HumanoidEnv_sweep_3 - rewards,FOWM_HumanoidEnv_sweep_3 - rewards__MIN,FOWM_HumanoidEnv_sweep_3 - rewards__MAX,FOWM_HumanoidEnv_sweep_1 - rewards,FOWM_HumanoidEnv_sweep_1 - rewards__MIN,FOWM_HumanoidEnv_sweep_1 - rewards__MAX,FOWM_HumanoidEnv_sweep_2 - rewards,FOWM_HumanoidEnv_sweep_2 - rewards__MIN,FOWM_HumanoidEnv_sweep_2 - rewards__MAX,FOWM_HumanoidEnv_sweep_0 - rewards,FOWM_HumanoidEnv_sweep_0 - rewards__MIN,FOWM_HumanoidEnv_sweep_0 - rewards__MAX
2670592,1789.5010663021276,1789.5010663021276,1789.5010663021276,5781.133268450565,5781.133268450565,5781.133268450565,2390.34396180994,2390.34396180994,2390.34396180994,905.9895306575963,905.9895306575963,905.9895306575963,2719.408170794315,2719.408170794315,2719.408170794315
2674688,1873.0734651813175,1873.0734651813175,1873.0734651813175,5833.567117525067,5833.567117525067,5833.567117525067,2439.3010042438177,2439.3010042438177,2439.3010042438177,889.6855867633487,889.6855867633487,889.6855867633487,2634.5854280719427,2634.5854280719427,2634.5854280719427
2678784,2085.1334128886324,2085.1334128886324,2085.1334128886324,5786.002919724569,5786.002919724569,5786.002919724569,2411.947011521445,2411.947011521445,2411.947011521445,864.5124412089449,864.5124412089449,864.5124412089449,2733.718007615195,2733.718007615195,2733.718007615195
2682880,2260.3100598146975,2260.3100598146975,2260.3100598146975,5810.4011242678225,5810.4011242678225,5810.4011242678225,2457.3117687990725,2457.3117687990725,2457.3117687990725,884.0982067873535,884.0982067873535,884.0982067873535,2548.3957531740725,2548.3957531740725,2548.3957531740725
2686976,2750.7690553735747,2750.7690553735747,2750.7690553735747,6036.724133498575,6036.724133498575,6036.724133498575,2414.8693971704497,2414.8693971704497,2414.8693971704497,867.8874635766997,867.8874635766997,867.8874635766997,2398.3899049829497,2398.3899049829497,2398.3899049829497
2691072,2972.797875151202,2972.797875151202,2972.797875151202,6150.152611479327,6150.152611479327,6150.152611479327,2358.340599760577,2358.340599760577,2358.340599760577,871.0792472215146,871.0792472215146,871.0792472215146,2335.504906401202,2335.504906401202,2335.504906401202
2695168,3033.7641949288295,3033.7641949288295,3033.7641949288295,6173.90872617883,6173.90872617883,6173.90872617883,2377.8249859444545,2377.8249859444545,2377.8249859444545,886.1468243233608,886.1468243233608,886.1468243233608,2370.2720074288295,2370.2720074288295,2370.2720074288295
2699264,3004.262008847082,3004.262008847082,3004.262008847082,6198.270797909582,6198.270797909582,6198.270797909582,2358.153854550207,2358.153854550207,2358.153854550207,904.6952974213007,904.6952974213007,904.6952974213007,2359.021286190832,2359.021286190832,2359.021286190832
2703360,2950.9502524528343,2950.9502524528343,2950.9502524528343,6221.485896984084,6221.485896984084,6221.485896984084,2455.8057212028343,2455.8057212028343,2455.8057212028343,940.3347739372093,940.3347739372093,940.3347739372093,2299.7246665153343,2299.7246665153343,2299.7246665153343
2707456,2929.4131542617115,2929.4131542617115,2929.4131542617115,6167.7874218398365,6167.7874218398365,6167.7874218398365,2404.8477245742115,2404.8477245742115,2404.8477245742115,953.0717846328055,953.0717846328055,953.0717846328055,2242.156196253899,2242.156196253899,2242.156196253899
2711552,2959.750567789339,2959.750567789339,2959.750567789339,6116.497638101839,6116.497638101839,6116.497638101839,2328.831866617464,2328.831866617464,2328.831866617464,984.4565004065266,984.4565004065266,984.4565004065266,2200.8188050940266,2200.8188050940266,2200.8188050940266
2715648,2960.0506278013413,2960.0506278013413,2960.0506278013413,6116.797698113842,6116.797698113842,6116.797698113842,2297.4732352232163,2297.4732352232163,2297.4732352232163,991.8625784849353,991.8625784849353,991.8625784849353,2287.2554617857163,2287.2554617857163,2287.2554617857163
2719744,3111.104105782094,3111.104105782094,3111.104105782094,6117.097758125844,6117.097758125844,6117.097758125844,2497.674418282094,2497.674418282094,2497.674418282094,986.2057903524064,986.2057903524064,986.2057903524064,2286.927103828969,2286.927103828969,2286.927103828969
2723840,3123.229849387846,3123.229849387846,3123.229849387846,6141.313345481596,6141.313345481596,6141.313345481596,2494.247915794096,2494.247915794096,2494.247915794096,979.2965608136276,979.2965608136276,979.2965608136276,2291.894156028471,2291.894156028471,2291.894156028471
2727936,3135.6575949467237,3135.6575949467237,3135.6575949467237,6210.009889868598,6210.009889868598,6210.009889868598,2495.1339133060987,2495.1339133060987,2495.1339133060987,977.638368872505,977.638368872505,977.638368872505,2243.5454123295362,2243.5454123295362,2243.5454123295362
2732032,3209.421278005601,3209.421278005601,3209.421278005601,6298.551160818101,6298.551160818101,6298.551160818101,2525.601209646226,2525.601209646226,2525.601209646226,959.4806652126324,959.4806652126324,959.4806652126324,2136.549695974351,2136.549695974351,2136.549695974351
2736128,3194.5565430957286,3194.5565430957286,3194.5565430957286,6316.871240361354,6316.871240361354,6316.871240361354,2525.5829102832286,2525.5829102832286,2525.5829102832286,959.6346070605723,959.6346070605723,959.6346070605723,1943.965844853541,1943.965844853541,1943.965844853541
2740224,3194.8566031077307,3194.8566031077307,3194.8566031077307,6335.854405842106,6335.854405842106,6335.854405842106,2513.0716909983557,2513.0716909983557,2513.0716909983557,953.2636465647622,953.2636465647622,953.2636465647622,1802.2641958811685,1802.2641958811685,1802.2641958811685
2744320,3195.1566631197334,3195.1566631197334,3195.1566631197334,6339.591965854108,6339.591965854108,6339.591965854108,2548.6591045259834,2548.6591045259834,2548.6591045259834,956.7664653658271,956.7664653658271,956.7664653658271,1726.0398418306709,1726.0398418306709,1726.0398418306709
2748416,3195.4567231317355,3195.4567231317355,3195.4567231317355,6382.450131334861,6382.450131334861,6382.450131334861,2550.0402192254855,2550.0402192254855,2550.0402192254855,938.3614472528295,938.3614472528295,938.3614472528295,1622.2647065301733,1622.2647065301733,1622.2647065301733
2752512,3195.756783143738,3195.756783143738,3195.756783143738,6382.750191346863,6382.750191346863,6382.750191346863,2562.606880799988,2562.606880799988,2562.606880799988,934.9617391984257,934.9617391984257,934.9617391984257,1602.3579794328007,1602.3579794328007,1602.3579794328007
2756608,3196.0568431557404,3196.0568431557404,3196.0568431557404,6488.352009171365,6488.352009171365,6488.352009171365,2499.0087474526154,2499.0087474526154,2499.0087474526154,924.8343700112093,924.8343700112093,924.8343700112093,1597.0251048744906,1597.0251048744906,1597.0251048744906
2760704,3175.539520355243,3175.539520355243,3175.539520355243,6427.4777527771175,6427.4777527771175,6427.4777527771175,2601.452362152118,2601.452362152118,2601.452362152118,909.896942230243,909.896942230243,909.896942230243,1546.937957855243,1546.937957855243,1546.937957855243
2764800,3184.85691435162,3184.85691435162,3184.85691435162,6405.525859664121,6405.525859664121,6405.525859664121,2537.679424117245,2537.679424117245,2537.679424117245,926.3388479453704,926.3388479453704,926.3388479453704,1513.7924612266204,1513.7924612266204,1513.7924612266204
2768896,3185.156974363623,3185.156974363623,3185.156974363623,6483.650626707373,6483.650626707373,6483.650626707373,2477.311027097998,2477.311027097998,2477.311027097998,905.1666179183102,905.1666179183102,905.1666179183102,1440.7847819808103,1440.7847819808103,1440.7847819808103
2772992,3185.457034375625,3185.457034375625,3185.457034375625,6443.685550000625,6443.685550000625,6443.685550000625,2443.77563789125,2443.77563789125,2443.77563789125,891.7479279303127,891.7479279303127,891.7479279303127,1519.9693634771877,1519.9693634771877,1519.9693634771877
2777088,3185.7570943876276,3185.7570943876276,3185.7570943876276,6342.888442043877,6342.888442043877,6342.888442043877,2467.6430807157526,2467.6430807157526,2467.6430807157526,916.5805807157525,916.5805807157525,916.5805807157525,1548.6416158720026,1548.6416158720026,1548.6416158720026
2781184,3196.594996196505,3196.594996196505,3196.594996196505,6283.06545518088,6283.06545518088,6283.06545518088,2599.05666611838,2599.05666611838,2599.05666611838,939.8443858449424,939.8443858449424,939.8443858449424,1663.6751963918175,1663.6751963918175,1663.6751963918175
2785280,3267.3860230053824,3267.3860230053824,3267.3860230053824,6319.401159724132,6319.401159724132,6319.401159724132,2601.0425171460074,2601.0425171460074,2601.0425171460074,940.629126032726,940.629126032726,940.629126032726,1696.7786011303824,1696.7786011303824,1696.7786011303824
2789376,3374.3457509861346,3374.3457509861346,3374.3457509861346,6366.092821298635,6366.092821298635,6366.092821298635,2639.0688955173846,2639.0688955173846,2639.0688955173846,955.6882802830097,955.6882802830097,955.6882802830097,1753.3276845798848,1753.3276845798848,1753.3276845798848
2793472,3374.645810998137,3374.645810998137,3374.645810998137,6272.230283654387,6272.230283654387,6272.230283654387,2666.097471154387,2666.097471154387,2666.097471154387,946.3394755489184,946.3394755489184,946.3394755489184,1646.1609477168872,1646.1609477168872,1646.1609477168872
2797568,3448.6597381976394,3448.6597381976394,3448.6597381976394,6212.86774601014,6212.86774601014,6212.86774601014,2575.5977264788894,2575.5977264788894,2575.5977264788894,976.264108314827,976.264108314827,976.264108314827,1866.384713783577,1866.384713783577,1866.384713783577
2801664,3585.136311881517,3585.136311881517,3585.136311881517,6158.703450553392,6158.703450553392,6158.703450553392,2590.757405631517,2590.757405631517,2590.757405631517,961.1833699869857,961.1833699869857,961.1833699869857,1836.7006429362045,1836.7006429362045,1836.7006429362045
2805760,3619.760834784144,3619.760834784144,3619.760834784144,6205.070893377894,6205.070893377894,6205.070893377894,2701.200776190394,2701.200776190394,2701.200776190394,965.6530466982068,965.6530466982068,965.6530466982068,1749.9959422060192,1749.9959422060192,1749.9959422060192
2809856,3523.764752218022,3523.764752218022,3523.764752218022,6148.122418233646,6148.122418233646,6148.122418233646,2705.020123311772,2705.020123311772,2705.020123311772,975.1265686242717,975.1265686242717,975.1265686242717,1699.8995178430218,1699.8995178430218,1699.8995178430218
2813952,3850.745720433149,3850.745720433149,3850.745720433149,6257.2213063706495,6257.2213063706495,6257.2213063706495,2685.871452855024,2685.871452855024,2685.871452855024,967.0063405503366,967.0063405503366,967.0063405503366,1726.5745778550242,1726.5745778550242,1726.5745778550242
2818048,3831.3519327889016,3831.3519327889016,3831.3519327889016,6349.078007007652,6349.078007007652,6349.078007007652,2845.5955851326516,2845.5955851326516,2845.5955851326516,966.676273609214,966.676273609214,966.676273609214,1705.7036173592141,1705.7036173592141,1705.7036173592141
2822144,3758.201553347779,3758.201553347779,3758.201553347779,6228.933731082154,6228.933731082154,6228.933731082154,2943.888565066529,2943.888565066529,2943.888565066529,981.9824371368414,981.9824371368414,981.9824371368414,1845.6008453399663,1845.6008453399663,1845.6008453399663
2826240,3779.8573262504065,3779.8573262504065,3779.8573262504065,6229.233791094156,6229.233791094156,6229.233791094156,3184.2804219535315,3184.2804219535315,3184.2804219535315,1017.9963033011876,1017.9963033011876,1017.9963033011876,2039.1821553519687,2039.1821553519687,2039.1821553519687
2830336,3779.0128550124086,3779.0128550124086,3779.0128550124086,6195.594397981159,6195.594397981159,6195.594397981159,3250.7635874342836,3250.7635874342836,3250.7635874342836,1030.4790415358461,1030.4790415358461,1030.4790415358461,2070.7928843092836,2070.7928843092836,2070.7928843092836
2834432,3746.8558837744113,3746.8558837744113,3746.8558837744113,6217.903247055661,6217.903247055661,6217.903247055661,3314.8383056494113,3314.8383056494113,3314.8383056494113,1026.8001586767548,1026.8001586767548,1026.8001586767548,2109.5894042822238,2109.5894042822238,2109.5894042822238
2838528,3812.2330922239134,3812.2330922239134,3812.2330922239134,6159.276549255163,6159.276549255163,6159.276549255163,3408.5209340207884,3408.5209340207884,3408.5209340207884,1042.7954091184447,1042.7954091184447,1042.7954091184447,2056.9960316770384,2056.9960316770384,2056.9960316770384
2842624,3810.823679579666,3810.823679579666,3810.823679579666,6181.975046767166,6181.975046767166,6181.975046767166,3320.033396376541,3320.033396376541,3320.033396376541,1067.1236063374783,1067.1236063374783,1067.1236063374783,2083.7808328999786,2083.7808328999786,2083.7808328999786
2846720,3876.1066497479183,3876.1066497479183,3876.1066497479183,6182.275106779169,6182.275106779169,6182.275106779169,3431.3295501385433,3431.3295501385433,3431.3295501385433,1087.6750701580745,1087.6750701580745,1087.6750701580745,2073.3260100994808,2073.3260100994808,2073.3260100994808
2850816,3944.899141400546,3944.899141400546,3944.899141400546,6203.936006634921,6203.936006634921,6203.936006634921,3538.518282025546,3538.518282025546,3538.518282025546,1132.8720417911707,1132.8720417911707,1132.8720417911707,2067.1497517521084,2067.1497517521084,2067.1497517521084
2854912,3896.904767818798,3896.904767818798,3896.904767818798,6236.544660396923,6236.544660396923,6236.544660396923,3655.618879146923,3655.618879146923,3655.618879146923,1146.576398678173,1146.576398678173,1146.576398678173,2025.237043209423,2025.237043209423,2025.237043209423
2859008,3897.3007750964257,3897.3007750964257,3897.3007750964257,6321.542474315175,6321.542474315175,6321.542474315175,3562.5607848620507,3562.5607848620507,3562.5607848620507,1138.3666320300192,1138.3666320300192,1138.3666320300192,1977.487908885488,1977.487908885488,1977.487908885488
2863104,3989.208501124053,3989.208501124053,3989.208501124053,6283.756108545928,6283.756108545928,6283.756108545928,3470.231206202178,3470.231206202178,3470.231206202178,1135.5662281748341,1135.5662281748341,1135.5662281748341,1921.3173878428029,1921.3173878428029,1921.3173878428029
2867200,3960.4140787141805,3960.4140787141805,3960.4140787141805,6243.8911294954305,6243.8911294954305,6243.8911294954305,3483.0578775423055,3483.0578775423055,3483.0578775423055,1148.9106607454303,1148.9106607454303,1148.9106607454303,1944.8635416048053,1944.8635416048053,1944.8635416048053
2871296,3960.7141387261827,3960.7141387261827,3960.7141387261827,6129.715115288683,6129.715115288683,6129.715115288683,3465.7004668511827,3465.7004668511827,3465.7004668511827,1158.6906401910264,1158.6906401910264,1158.6906401910264,1929.1693389214952,1929.1693389214952,1929.1693389214952
2875392,3931.2756733475603,3931.2756733475603,3931.2756733475603,6176.241249519435,6176.241249519435,6176.241249519435,3484.0766987381853,3484.0766987381853,3484.0766987381853,1151.8564228592788,1151.8564228592788,1151.8564228592788,1986.2086567459976,1986.2086567459976,1986.2086567459976
2879488,3931.5757333595625,3931.5757333595625,3931.5757333595625,6126.538868125188,6126.538868125188,6126.538868125188,3559.0193368751875,3559.0193368751875,3559.0193368751875,1140.6386606056562,1140.6386606056562,1140.6386606056562,2079.8340341408125,2079.8340341408125,2079.8340341408125
2883584,3931.875793371565,3931.875793371565,3931.875793371565,6117.65826407469,6117.65826407469,6117.65826407469,3567.77838126219,3567.77838126219,3567.77838126219,1105.7355345825024,1105.7355345825024,1105.7355345825024,2402.19537344969,2402.19537344969,2402.19537344969
2887680,3932.1758533835673,3932.1758533835673,3932.1758533835673,6260.130687367942,6260.130687367942,6260.130687367942,3517.1409412741923,3517.1409412741923,3517.1409412741923,1098.3330799460673,1098.3330799460673,1098.3330799460673,2842.7063709616923,2842.7063709616923,2842.7063709616923
2891776,3995.049888004945,3995.049888004945,3995.049888004945,6116.4424661299445,6116.4424661299445,6116.4424661299445,3452.678794254945,3452.678794254945,3452.678794254945,1081.873923649476,1081.873923649476,1081.873923649476,2777.146567692445,2777.146567692445,2777.146567692445
2895872,3995.349948016947,3995.349948016947,3995.349948016947,6077.167330829448,6077.167330829448,6077.167330829448,3420.713961688822,3420.713961688822,3420.713961688822,1104.151217548197,1104.151217548197,1104.151217548197,2716.459323016947,2716.459323016947,2716.459323016947
2899968,3995.6500080289497,3995.6500080289497,3995.6500080289497,6015.4034259977,6015.4034259977,6015.4034259977,3405.8179767789497,3405.8179767789497,3405.8179767789497,1119.4436481656683,1119.4436481656683,1119.4436481656683,2672.3633869351997,2672.3633869351997,2672.3633869351997
2904064,3995.950068040952,3995.950068040952,3995.950068040952,5917.220087572202,5917.220087572202,5917.220087572202,3515.664423509702,3515.664423509702,3515.664423509702,1093.9766183339207,1093.9766183339207,1093.9766183339207,2610.136347337827,2610.136347337827,2610.136347337827
2908160,4017.3297178967046,4017.3297178967046,4017.3297178967046,5915.713506959204,5915.713506959204,5915.713506959204,3572.3363096935796,3572.3363096935796,3572.3363096935796,1085.5545714123293,1085.5545714123293,1085.5545714123293,2554.4420225842046,2554.4420225842046,2554.4420225842046
2912256,4090.5804615024567,4090.5804615024567,4090.5804615024567,5860.678606033707,5860.678606033707,5860.678606033707,3597.3470630649567,3597.3470630649567,3597.3470630649567,1095.675981521988,1095.675981521988,1095.675981521988,2467.3150806430817,2467.3150806430817,2467.3150806430817
2916352,4160.023832061334,4160.023832061334,4160.023832061334,5870.700345733209,5870.700345733209,5870.700345733209,3815.3275429988344,3815.3275429988344,3815.3275429988344,1076.3827187800841,1076.3827187800841,1076.3827187800841,2488.6810586238344,2488.6810586238344,2488.6810586238344
2920448,4327.6991362139615,4327.6991362139615,4327.6991362139615,5969.4672026202115,5969.4672026202115,5969.4672026202115,3714.4073881670865,3714.4073881670865,3714.4073881670865,1073.1589140459928,1073.1589140459928,1073.1589140459928,2467.8768705889615,2467.8768705889615,2467.8768705889615
2924544,4352.937672788464,4352.937672788464,4352.937672788464,5969.767262632214,5969.767262632214,5969.767262632214,3682.3024188822137,3682.3024188822137,3682.3024188822137,1059.785084897839,1059.785084897839,1059.785084897839,2435.1039325540887,2435.1039325540887,2435.1039325540887
2928640,4161.799988659841,4161.799988659841,4161.799988659841,5970.067322644216,5970.067322644216,5970.067322644216,3743.2103890504663,3743.2103890504663,3743.2103890504663,1046.3229378785913,1046.3229378785913,1046.3229378785913,2445.1840218629663,2445.1840218629663,2445.1840218629663
2932736,3978.426220546844,3978.426220546844,3978.426220546844,5672.222851406219,5672.222851406219,5672.222851406219,3852.087597499969,3852.087597499969,3852.087597499969,1034.1778074609063,1034.1778074609063,1034.1778074609063,2511.362499843719,2511.362499843719,2511.362499843719
2936832,3906.516807902596,3906.516807902596,3906.516807902596,5358.022423136971,5358.022423136971,5358.022423136971,3874.093956340096,3874.093956340096,3874.093956340096,1071.7470935471274,1071.7470935471274,1071.7470935471274,2467.687462199471,2467.687462199471,2467.687462199471
2940928,3835.1532936958483,3835.1532936958483,3835.1532936958483,5207.092014398973,5207.092014398973,5207.092014398973,3960.7760964302233,3960.7760964302233,3960.7760964302233,1084.1897316841298,1084.1897316841298,1084.1897316841298,2446.5390358833483,2446.5390358833483,2446.5390358833483
2945024,3770.831771676601,3770.831771676601,3770.831771676601,5111.5698087859755,5111.5698087859755,5111.5698087859755,4031.131820504726,4031.131820504726,4031.131820504726,1098.5685270476947,1098.5685270476947,1098.5685270476947,2494.108138864101,2494.108138864101,2494.108138864101
2949120,3467.667476219853,3467.667476219853,3467.667476219853,5070.327876610479,5070.327876610479,5070.327876610479,4079.389400047978,4079.389400047978,4079.389400047978,1081.8809161612596,1081.8809161612596,1081.8809161612596,2565.999995751103,2565.999995751103,2565.999995751103
2953216,3377.187262794356,3377.187262794356,3377.187262794356,5024.505378028731,5024.505378028731,5024.505378028731,4128.444098731856,4128.444098731856,4128.444098731856,1071.2351143568558,1071.2351143568558,1071.2351143568558,2635.405036231856,2635.405036231856,2635.405036231856
2957312,3131.075701712608,3131.075701712608,3131.075701712608,5024.805438040733,5024.805438040733,5024.805438040733,4248.808123587608,4248.808123587608,4248.808123587608,1064.1060972204207,1064.1060972204207,1064.1060972204207,2703.570574759483,2703.570574759483,2703.570574759483
2961408,2858.9421679746106,2858.9421679746106,2858.9421679746106,5025.105498052735,5025.105498052735,5025.105498052735,4286.02810547461,4286.02810547461,4286.02810547461,1033.461088873048,1033.461088873048,1033.461088873048,2766.0957324277356,2766.0957324277356,2766.0957324277356
2965504,2705.5080971272378,2705.5080971272378,2705.5080971272378,5025.405558064738,5025.405558064738,5025.405558064738,4324.078897908488,4324.078897908488,4324.078897908488,1018.8297524006755,1018.8297524006755,1018.8297524006755,2720.0007729084878,2720.0007729084878,2720.0007729084878
2969600,2560.1064969829904,2560.1064969829904,2560.1064969829904,5025.70561807674,5025.70561807674,5025.70561807674,4362.31743448299,4362.31743448299,4362.31743448299,1001.9534208111154,1001.9534208111154,1001.9534208111154,2743.6589872173654,2743.6589872173654,2743.6589872173654
2973696,2439.9255999637426,2439.9255999637426,2439.9255999637426,5026.005678088743,5026.005678088743,5026.005678088743,4436.713197619993,4436.713197619993,4436.713197619993,991.9412249637428,991.9412249637428,991.9412249637428,2721.7639788699926,2721.7639788699926,2721.7639788699926
2977792,2344.92219317887,2344.92219317887,2344.92219317887,5026.305738100745,5026.305738100745,5026.305738100745,4499.178784975745,4499.178784975745,4499.178784975745,992.1937385890265,992.1937385890265,992.1937385890265,2824.27912677262,2824.27912677262,2824.27912677262
2981888,2209.3428586596224,2209.3428586596224,2209.3428586596224,5026.605798112748,5026.605798112748,5026.605798112748,4565.744958268998,4565.744958268998,4565.744958268998,963.3125241869664,963.3125241869664,963.3125241869664,2910.7696164721224,2910.7696164721224,2910.7696164721224
2985984,2084.0177966013125,2084.0177966013125,2084.0177966013125,5026.90585812475,5026.90585812475,5026.90585812475,4554.365330781,4554.365330781,4554.365330781,932.3971911325625,932.3971911325625,932.3971911325625,2821.58652218725,2821.58652218725,2821.58652218725
2990080,1879.48655778519,1879.48655778519,1879.48655778519,5027.205918136752,5027.205918136752,5027.205918136752,4626.523789230502,4626.523789230502,4626.523789230502,920.7483986055024,920.7483986055024,920.7483986055024,2981.456650558627,2981.456650558627,2981.456650558627
2994176,1723.0944791253173,1723.0944791253173,1723.0944791253173,5027.505978148754,5027.505978148754,5027.505978148754,4619.164181273754,4619.164181273754,4619.164181273754,915.595882933911,915.595882933911,915.595882933911,2995.595333617505,2995.595333617505,2995.595333617505
2998272,1625.3090899185697,1625.3090899185697,1625.3090899185697,5027.806038160757,5027.806038160757,5027.806038160757,4655.287483473257,4655.287483473257,4655.287483473257,901.9826739029447,901.9826739029447,901.9826739029447,2944.330696363882,2944.330696363882,2944.330696363882
3002368,1534.9786567665096,1534.9786567665096,1534.9786567665096,5001.01234817276,5001.01234817276,5001.01234817276,4655.58754348526,4655.58754348526,4655.58754348526,883.8189887977595,883.8189887977595,883.8189887977595,2867.6331977821346,2867.6331977821346,2867.6331977821346
3006464,1411.030425762887,1411.030425762887,1411.030425762887,5023.188873028512,5023.188873028512,5023.188873028512,4655.887603497262,4655.887603497262,4655.887603497262,859.2215268371057,859.2215268371057,859.2215268371057,2863.400542950387,2863.400542950387,2863.400542950387
3010560,1360.8903002280144,1360.8903002280144,1360.8903002280144,4976.916667415514,4976.916667415514,4976.916667415514,4797.286784603014,4797.286784603014,4797.286784603014,833.8038744467643,833.8038744467643,833.8038744467643,3045.7985033530144,3045.7985033530144,3045.7985033530144
3014656,1321.2085487165791,1321.2085487165791,1321.2085487165791,4976.226493052517,4976.226493052517,4976.226493052517,4834.910086802517,4834.910086802517,4834.910086802517,840.1812660017355,840.1812660017355,840.1812660017355,3428.9000770368916,3428.9000770368916,3428.9000770368916
3018752,1223.7478665410815,1223.7478665410815,1223.7478665410815,4976.526553064519,4976.526553064519,4976.526553064519,4937.713076502019,4937.713076502019,4937.713076502019,808.1392239629566,808.1392239629566,808.1392239629566,3588.0734280645192,3588.0734280645192,3588.0734280645192
3022848,1254.556959756209,1254.556959756209,1254.556959756209,4976.826613076521,4976.826613076521,4976.826613076521,4971.940870889021,4971.940870889021,4971.940870889021,831.4273821194903,831.4273821194903,831.4273821194903,3705.1356951077714,3705.1356951077714,3705.1356951077714
3026944,1208.7933601002428,1208.7933601002428,1208.7933601002428,4977.126673088524,4977.126673088524,4977.126673088524,5038.951380119774,5038.951380119774,5038.951380119774,853.0466559986802,853.0466559986802,853.0466559986802,3744.875208244774,3744.875208244774,3744.875208244774
3031040,1084.663427436464,1084.663427436464,1084.663427436464,5010.858862006777,5010.858862006777,5010.858862006777,4973.797826850527,4973.797826850527,4973.797826850527,840.5578976513076,840.5578976513076,840.5578976513076,3818.9164791942762,3818.9164791942762,3818.9164791942762
3035136,964.274217428935,964.274217428935,964.274217428935,5061.478746237529,5061.478746237529,5061.478746237529,5027.371324362529,5027.371324362529,5027.371324362529,874.1183336398725,874.1183336398725,874.1183336398725,3832.315904440654,3832.315904440654,3832.315904440654
3039232,877.8485083979687,877.8485083979687,877.8485083979687,5093.708005468281,5093.708005468281,5093.708005468281,5015.074216405781,5015.074216405781,5015.074216405781,875.0524268549999,875.0524268549999,875.0524268549999,3906.028806249531,3906.028806249531,3906.028806249531
3043328,837.4300015154398,837.4300015154398,837.4300015154398,5144.132577199033,5144.132577199033,5144.132577199033,5082.560799855283,5082.560799855283,5082.560799855283,891.9391567888773,891.9391567888773,891.9391567888773,3871.2649014177837,3871.2649014177837,3871.2649014177837
3047424,793.7369585000985,793.7369585000985,793.7369585000985,5209.824727054786,5209.824727054786,5209.824727054786,5125.543477054786,5125.543477054786,5125.543477054786,840.083516117286,840.083516117286,840.083516117286,3910.106709476661,3910.106709476661,3910.106709476661
3051520,780.5398261292884,780.5398261292884,780.5398261292884,5269.2971503480385,5269.2971503480385,5269.2971503480385,5125.8435370667885,5125.8435370667885,5125.8435370667885,763.6441352113196,763.6441352113196,763.6441352113196,3910.4067694886635,3910.4067694886635,3910.4067694886635
3055616,757.5707821373845,757.5707821373845,757.5707821373845,5269.597210360041,5269.597210360041,5269.597210360041,5232.581097078791,5232.581097078791,5232.581097078791,725.3969845299627,725.3969845299627,725.3969845299627,3987.8105892662907,3987.8105892662907,3987.8105892662907
3059712,727.7398301864963,727.7398301864963,727.7398301864963,5776.890922715793,5776.890922715793,5776.890922715793,5355.622856309543,5355.622856309543,5355.622856309543,650.5039903427463,650.5039903427463,650.5039903427463,4063.3071824814183,4063.3071824814183,4063.3071824814183
3063808,722.9856909797487,722.9856909797487,722.9856909797487,6354.838931946546,6354.838931946546,6354.838931946546,5390.079166321546,5390.079166321546,5390.079166321546,595.14957037428,595.14957037428,595.14957037428,4092.2217444465455,4092.2217444465455,4092.2217444465455
3067904,710.3878933257355,710.3878933257355,710.3878933257355,6317.652175552298,6317.652175552298,6317.652175552298,5447.183425552298,5447.183425552298,5447.183425552298,542.3334499663605,542.3334499663605,542.3334499663605,4132.281081802298,4132.281081802298,4132.281081802298
3072000,706.3401444998472,706.3401444998472,706.3401444998472,6422.3409074393,6422.3409074393,6422.3409074393,5562.53182540805,5562.53182540805,5562.53182540805,505.2485612478941,505.2485612478941,505.2485612478941,4168.969081267425,4168.969081267425,4168.969081267425
3076096,704.8081732618497,704.8081732618497,704.8081732618497,6422.6409674513025,6422.6409674513025,6422.6409674513025,5648.1551276075525,5648.1551276075525,5648.1551276075525,507.33927067395905,507.33927067395905,507.33927067395905,4183.5752936231775,4183.5752936231775,4183.5752936231775
3080192,700.9430721410396,700.9430721410396,700.9430721410396,6444.7042110570555,6444.7042110570555,6444.7042110570555,5681.8848751195555,5681.8848751195555,5681.8848751195555,497.31450158439895,497.31450158439895,497.31450158439895,4111.8025997289305,4111.8025997289305,4111.8025997289305
3084288,703.1313767819481,703.1313767819481,703.1313767819481,6390.300169506558,6390.300169506558,6390.300169506558,5738.139524975308,5738.139524975308,5738.139524975308,500.8973985104638,500.8973985104638,500.8973985104638,4021.1395249753077,4021.1395249753077,4021.1395249753077
3088384,730.0531408955131,730.0531408955131,730.0531408955131,6088.19153811231,6088.19153811231,6088.19153811231,5817.56751467481,5817.56751467481,5817.56751467481,507.54206301465376,507.54206301465376,507.54206301465376,4002.833383815435,4002.833383815435,4002.833383815435
3092480,761.7269496868123,761.7269496868123,761.7269496868123,6030.614156718062,6030.614156718062,6030.614156718062,5817.867574686812,5817.867574686812,5817.867574686812,525.726400370406,525.726400370406,525.726400370406,4072.1456508586875,4072.1456508586875,4072.1456508586875
3096576,788.035371515221,788.035371515221,788.035371515221,6030.914216730065,6030.914216730065,6030.914216730065,5787.110994073815,5787.110994073815,5787.110994073815,539.0605485171741,539.0605485171741,539.0605485171741,4004.0443436831897,4004.0443436831897,4004.0443436831897
