Step,FOWM_AnymalEnv_sweep_4 - rewards,FOWM_AnymalEnv_sweep_4 - rewards__MIN,FOWM_AnymalEnv_sweep_4 - rewards__MAX,FOWM_AnymalEnv_sweep_3 - rewards,FOWM_AnymalEnv_sweep_3 - rewards__MIN,FOWM_AnymalEnv_sweep_3 - rewards__MAX,FOWM_AnymalEnv_sweep_2 - rewards,FOWM_AnymalEnv_sweep_2 - rewards__MIN,FOWM_AnymalEnv_sweep_2 - rewards__MAX,FOWM_AnymalEnv_sweep_1 - rewards,FOWM_AnymalEnv_sweep_1 - rewards__MIN,FOWM_AnymalEnv_sweep_1 - rewards__MAX,FOWM_AnymalEnv_sweep_0 - rewards,FOWM_AnymalEnv_sweep_0 - rewards__MIN,FOWM_AnymalEnv_sweep_0 - rewards__MAX
6324224,11453.714089302235,11453.714089302235,11453.714089302235,11251.225808052235,11251.225808052235,11251.225808052235,12265.923073677235,12265.923073677235,12265.923073677235,9741.066628364735,9741.066628364735,9741.066628364735,8393.086159614735,8393.086159614735,8393.086159614735
6340608,11454.114169318238,11454.114169318238,11454.114169318238,11251.625888068238,11251.625888068238,11251.625888068238,12360.956942755738,12360.956942755738,12360.956942755738,10010.868075568238,10010.868075568238,10010.868075568238,8077.394442755739,8077.394442755739,8077.394442755739
6356992,11489.569913396743,11489.569913396743,11489.569913396743,11414.570889959243,11414.570889959243,11414.570889959243,12449.284757146743,12449.284757146743,12449.284757146743,9887.619718084243,9887.619718084243,9887.619718084243,8135.885831365492,8135.885831365492,8135.885831365492
6373376,11524.146751225246,11524.146751225246,11524.146751225246,11479.396751225246,11479.396751225246,11479.396751225246,12494.050071537746,12494.050071537746,12494.050071537746,9773.093040287746,9773.093040287746,9773.093040287746,7888.306419193995,7888.306419193995,7888.306419193995
6389760,11559.362260928749,11559.362260928749,11559.362260928749,11430.165971866249,11430.165971866249,11430.165971866249,12516.609331241249,12516.609331241249,12516.609331241249,9705.186479678749,9705.186479678749,9705.186479678749,7651.760210147499,7651.760210147499,7651.760210147499
6406144,11574.491833132251,11574.491833132251,11574.491833132251,11270.915661257251,11270.915661257251,11270.915661257251,12579.466442507251,12579.466442507251,12579.466442507251,9787.673473757251,9787.673473757251,9787.673473757251,7536.0260128197515,7536.0260128197515,7536.0260128197515
6422528,11574.891913148254,11574.891913148254,11574.891913148254,11304.429022523254,11304.429022523254,11304.429022523254,12726.289374085754,12726.289374085754,12726.289374085754,9830.349920960754,9830.349920960754,9830.349920960754,7598.821600648254,7598.821600648254,7598.821600648254
6438912,11575.291993164257,11575.291993164257,11575.291993164257,11338.250977539257,11338.250977539257,11338.250977539257,12878.746094726757,12878.746094726757,12878.746094726757,9830.750000976757,9830.750000976757,9830.750000976757,7830.026856445508,7830.026856445508,7830.026856445508
6455296,11575.69207318026,11575.69207318026,11575.69207318026,11370.79754193026,11370.79754193026,11370.79754193026,12935.41082318026,12935.41082318026,12935.41082318026,9831.15008099276,9831.15008099276,9831.15008099276,7664.420588805261,7664.420588805261,7664.420588805261
6471680,11576.092153196265,11576.092153196265,11576.092153196265,11404.094106321265,11404.094106321265,11404.094106321265,12704.427114133765,12704.427114133765,12704.427114133765,9901.897817258765,9901.897817258765,9901.897817258765,7350.223500852514,7350.223500852514,7350.223500852514
6488064,11576.492233212268,11576.492233212268,11576.492233212268,11433.748092587268,11433.748092587268,11433.748092587268,12734.182662899768,12734.182662899768,12734.182662899768,10124.805709774768,10124.805709774768,10124.805709774768,7069.666061337268,7069.666061337268,7069.666061337268
6504448,11624.23996947827,11624.23996947827,11624.23996947827,11434.14817260327,11434.14817260327,11434.14817260327,12755.44016479077,12755.44016479077,12755.44016479077,9977.73118041577,9977.73118041577,9977.73118041577,6737.274149165771,6737.274149165771,6737.274149165771
6520832,11901.042393244274,11901.042393244274,11901.042393244274,11520.596104181774,11520.596104181774,11520.596104181774,12876.683994806774,12876.683994806774,12876.683994806774,8852.765049494274,8852.765049494274,8852.765049494274,7010.114170588024,7010.114170588024,7010.114170588024
6537216,11936.569426385277,11936.569426385277,11936.569426385277,11720.070402947777,11720.070402947777,11720.070402947777,13088.552824822777,13088.552824822777,13088.552824822777,8067.021086541527,8067.021086541527,8067.021086541527,6882.757902947777,6882.757902947777,6882.757902947777
6553600,12006.39821733878,12006.39821733878,12006.39821733878,11784.28298296378,11784.28298296378,11784.28298296378,13112.67556108878,13112.67556108878,13112.67556108878,7667.59938921378,7667.59938921378,7667.59938921378,6949.09694780753,6949.09694780753,6949.09694780753
6569984,12055.205523917284,12055.205523917284,12055.205523917284,11869.642047354784,11869.642047354784,11869.642047354784,13179.998492667284,13179.998492667284,13179.998492667284,7908.747516104783,7908.747516104783,7908.747516104783,6757.633258292283,6757.633258292283,6757.633258292283
6586368,12171.358533620787,12171.358533620787,12171.358533620787,11924.948377370787,11924.948377370787,11924.948377370787,13260.943494558287,13260.943494558287,13260.943494558287,8520.600721120787,8520.600721120787,8520.600721120787,6656.672498464537,6656.672498464537,6656.672498464537
6602752,12320.96857457429,12320.96857457429,12320.96857457429,12342.68048863679,12342.68048863679,12342.68048863679,13357.47052769929,13357.47052769929,13357.47052769929,8810.82599644929,8810.82599644929,8810.82599644929,6545.13751988679,6545.13751988679,6545.13751988679
6619136,12431.025881152793,12431.025881152793,12431.025881152793,12546.682131152793,12546.682131152793,12546.682131152793,13288.047365527793,13288.047365527793,13288.047365527793,9031.333498340293,9031.333498340293,9031.333498340293,6319.320803027793,6319.320803027793,6319.320803027793
6635520,12498.596859606296,12498.596859606296,12498.596859606296,11959.175961168796,11959.175961168796,11959.175961168796,13225.590023668796,13225.590023668796,13225.590023668796,9192.524593981296,9192.524593981296,9192.524593981296,6351.463558825047,6351.463558825047,6351.463558825047
6651904,12512.632681809799,12512.632681809799,12512.632681809799,11735.720572434799,11735.720572434799,11735.720572434799,13258.041861497299,13258.041861497299,13258.041861497299,9300.249869309799,9300.249869309799,9300.249869309799,6067.6424474348,6067.6424474348,6067.6424474348
6668288,12528.095261825803,12528.095261825803,12528.095261825803,11780.285691513303,11780.285691513303,11780.285691513303,13258.441941513303,13258.441941513303,13258.441941513303,9453.652879013303,9453.652879013303,9453.652879013303,5693.5532696383025,5693.5532696383025,5693.5532696383025
6684672,12528.495341841806,12528.495341841806,12528.495341841806,11808.608623091806,11808.608623091806,11808.608623091806,13258.842021529306,13258.842021529306,13258.842021529306,9553.481669966806,9553.481669966806,9553.481669966806,5579.400615279306,5579.400615279306,5579.400615279306
6701056,12528.89542185781,12528.89542185781,12528.89542185781,12031.94522654531,12031.94522654531,12031.94522654531,13259.24210154531,13259.24210154531,13259.24210154531,9702.69717967031,9702.69717967031,9702.69717967031,5651.145910139059,5651.145910139059,5651.145910139059
6717440,12529.295501873812,12529.295501873812,12529.295501873812,12159.655853436312,12159.655853436312,12159.655853436312,13259.642181561312,13259.642181561312,13259.642181561312,9984.878509686312,9984.878509686312,9984.878509686312,5736.945892498812,5736.945892498812,5736.945892498812
6733824,12503.051050639815,12503.051050639815,12503.051050639815,12160.055933452315,12160.055933452315,12160.055933452315,13260.042261577315,13260.042261577315,13260.042261577315,10417.922144389815,10417.922144389815,10417.922144389815,5979.666285014816,5979.666285014816,5979.666285014816
6750208,12503.451130655818,12503.451130655818,12503.451130655818,12233.052693155818,12233.052693155818,12233.052693155818,13260.442341593318,13260.442341593318,13260.442341593318,10418.322224405818,10418.322224405818,10418.322224405818,6062.235310343319,6062.235310343319,6062.235310343319
6766592,12482.743788796823,12482.743788796823,12482.743788796823,12255.949843484323,12255.949843484323,12255.949843484323,13275.748671609323,13275.748671609323,13275.748671609323,10418.722304421823,10418.722304421823,10418.722304421823,6143.530409890572,6143.530409890572,6143.530409890572
6782976,12483.143868812826,12483.143868812826,12483.143868812826,12279.700509437826,12279.700509437826,12279.700509437826,13184.646798500326,13184.646798500326,13184.646798500326,10460.735665687826,10460.735665687826,10460.735665687826,6411.537423500325,6411.537423500325,6411.537423500325
6799360,12516.526370703828,12516.526370703828,12516.526370703828,12302.265628516328,12302.265628516328,12302.265628516328,13199.463870703828,13199.463870703828,13199.463870703828,10461.135745703828,10461.135745703828,10461.135745703828,6695.937503516328,6695.937503516328,6695.937503516328
6815744,12633.105161657331,12633.105161657331,12633.105161657331,12325.332700719831,12325.332700719831,12325.332700719831,13232.919614782331,13232.919614782331,13232.919614782331,10501.629575719831,10501.629575719831,10501.629575719831,7069.668149938581,7069.668149938581,7069.668149938581
6832128,12688.848015110834,12688.848015110834,12688.848015110834,12344.788444798334,12344.788444798334,12344.788444798334,13250.009147923334,13250.009147923334,13250.009147923334,10541.025749485834,10541.025749485834,10541.025749485834,7491.692741673334,7491.692741673334,7491.692741673334
6848512,12718.478563876837,12718.478563876837,12718.478563876837,12223.784227939337,12223.784227939337,12223.784227939337,12990.752001376837,12990.752001376837,12990.752001376837,10655.796923251837,10655.796923251837,10655.796923251837,7819.949755283088,7819.949755283088,7819.949755283088
6864896,12724.495831392842,12724.495831392842,12724.495831392842,12224.184307955342,12224.184307955342,12224.184307955342,12881.685284517842,12881.685284517842,12881.685284517842,10730.906964205342,10730.906964205342,10730.906964205342,8521.791729830342,8521.791729830342,8521.791729830342
6881280,12724.895911408845,12724.895911408845,12724.895911408845,12244.687903596345,12244.687903596345,12244.687903596345,12882.085364533845,12882.085364533845,12882.085364533845,10731.307044221345,10731.307044221345,10731.307044221345,8849.077552033845,8849.077552033845,8849.077552033845
6897664,12725.295991424848,12725.295991424848,12725.295991424848,12245.087983612348,12245.087983612348,12245.087983612348,12759.784272674848,12759.784272674848,12759.784272674848,10731.707124237348,10731.707124237348,10731.707124237348,8842.286225799848,8842.286225799848,8842.286225799848
6914048,12725.69607144085,12725.69607144085,12725.69607144085,12245.48806362835,12245.48806362835,12245.48806362835,12820.94607144085,12820.94607144085,12820.94607144085,10732.10720425335,10732.10720425335,10732.10720425335,8656.96364956585,8656.96364956585,8656.96364956585
6930432,12726.096151456853,12726.096151456853,12726.096151456853,12245.888143644353,12245.888143644353,12245.888143644353,12859.524862394353,12859.524862394353,12859.524862394353,10732.507284269353,10732.507284269353,10732.507284269353,8596.599081144353,8596.599081144353,8596.599081144353
6946816,12726.496231472856,12726.496231472856,12726.496231472856,12246.288223660356,12246.288223660356,12246.288223660356,12859.924942410356,12859.924942410356,12859.924942410356,10863.912247097856,10863.912247097856,10863.912247097856,8695.535293972856,8695.535293972856,8695.535293972856
6963200,12726.896311488861,12726.896311488861,12726.896311488861,12266.517405238861,12266.517405238861,12266.517405238861,12940.540842738861,12940.540842738861,12940.540842738861,10898.547678676361,10898.547678676361,10898.547678676361,9117.265452113861,9117.265452113861,9117.265452113861
6979584,12727.296391504864,12727.296391504864,12727.296391504864,12344.979985254864,12344.979985254864,12344.979985254864,12979.015141504864,12979.015141504864,12979.015141504864,10895.773930567364,10895.773930567364,10895.773930567364,8991.199711817364,8991.199711817364,8991.199711817364
6995968,12742.594909020867,12742.594909020867,12742.594909020867,12383.023619958367,12383.023619958367,12383.023619958367,13016.411315270867,13016.411315270867,13016.411315270867,10924.044127770867,10924.044127770867,10924.044127770867,9039.035338708367,9039.035338708367,9039.035338708367
7012352,12748.15026247437,12748.15026247437,12748.15026247437,12402.37780153687,12402.37780153687,12402.37780153687,13035.69616091187,13035.69616091187,13035.69616091187,11152.83873903687,11152.83873903687,11152.83873903687,9095.85143434937,9095.85143434937,9095.85143434937
7028736,12759.765186240373,12759.765186240373,12759.765186240373,12420.140186240373,12420.140186240373,12420.140186240373,13036.096240927873,13036.096240927873,13036.096240927873,11359.299365927873,11359.299365927873,11359.299365927873,9187.162647177873,9187.162647177873,9187.162647177873
7045120,12760.165266256376,12760.165266256376,12760.165266256376,12456.242414693876,12456.242414693876,12456.242414693876,13128.895735006376,13128.895735006376,13128.895735006376,11382.236555318876,11382.236555318876,11382.236555318876,9238.774641256376,9238.774641256376,9238.774641256376
7061504,12760.56534627238,12760.56534627238,12760.56534627238,12473.59659627238,12473.59659627238,12473.59659627238,13251.88077595988,13251.88077595988,13251.88077595988,11382.63663533488,11382.63663533488,11382.63663533488,9334.08194783488,9334.08194783488,9334.08194783488
7077888,12760.965426288383,12760.965426288383,12760.965426288383,12488.770113788383,12488.770113788383,12488.770113788383,13272.265230975883,13272.265230975883,13272.265230975883,11383.036715350883,11383.036715350883,11383.036715350883,9382.055270038383,9382.055270038383,9382.055270038383
7094272,12761.365506304386,12761.365506304386,12761.365506304386,12518.040310991886,12518.040310991886,12518.040310991886,13341.761014116886,13341.761014116886,13341.761014116886,11383.436795366886,11383.436795366886,11383.436795366886,9382.455350054386,9382.455350054386,9382.455350054386
7110656,12761.765586320389,12761.765586320389,12761.765586320389,12533.415976945389,12533.415976945389,12533.415976945389,13528.305625382889,13528.305625382889,13528.305625382889,11383.836875382889,11383.836875382889,11383.836875382889,9473.938437882889,9473.938437882889,9473.938437882889
7127040,12767.603166336392,12767.603166336392,12767.603166336392,12540.924455398892,12540.924455398892,12540.924455398892,13655.358049148892,13655.358049148892,13655.358049148892,11393.962541336392,11393.962541336392,11393.962541336392,9580.336564773892,9580.336564773892,9580.336564773892
7143424,12707.026683852395,12707.026683852395,12707.026683852395,12565.502269789895,12565.502269789895,12565.502269789895,13589.886058852395,13589.886058852395,13589.886058852395,11394.362621352395,11394.362621352395,11394.362621352395,9628.372386977395,9628.372386977395,9628.372386977395
7159808,12304.6259826184,12304.6259826184,12304.6259826184,12726.4824279309,12726.4824279309,12726.4824279309,13651.8261779309,13651.8261779309,13651.8261779309,11775.7060607434,11775.7060607434,11775.7060607434,9671.9248107434,9671.9248107434,9671.9248107434
7176192,12115.973328259402,12115.973328259402,12115.973328259402,12789.118836071902,12789.118836071902,12789.118836071902,13786.141297009402,13786.141297009402,13786.141297009402,12016.639343884402,12016.639343884402,12016.639343884402,9652.695007946902,9652.695007946902,9652.695007946902
7192576,12193.155634837905,12193.155634837905,12193.155634837905,12804.170283275405,12804.170283275405,12804.170283275405,13834.328486400405,13834.328486400405,13834.328486400405,12158.487666087905,12158.487666087905,12158.487666087905,9950.929072337905,9950.929072337905,9950.929072337905
7208960,12266.486378916408,12266.486378916408,12266.486378916408,12847.590871103908,12847.590871103908,12847.590871103908,13882.398488291408,13882.398488291408,13882.398488291408,12211.473683603908,12211.473683603908,12211.473683603908,9937.988332041408,9937.988332041408,9937.988332041408
7225344,12392.730208932411,12392.730208932411,12392.730208932411,12942.437240182411,12942.437240182411,12942.437240182411,13891.696029244911,13891.696029244911,13891.696029244911,11234.770247994911,11234.770247994911,11234.770247994911,10298.968490182411,10298.968490182411,10298.968490182411
7241728,12313.754312385914,12313.754312385914,12313.754312385914,13197.345132698414,13197.345132698414,13197.345132698414,13919.786538948414,13919.786538948414,13919.786538948414,10846.019937385914,10846.019937385914,10846.019937385914,10337.217203010914,10337.217203010914,10337.217203010914
7258112,12453.154392401917,12453.154392401917,12453.154392401917,13341.056736151917,13341.056736151917,13341.056736151917,13949.941501776917,13949.941501776917,13949.941501776917,10769.240329901917,10769.240329901917,10769.240329901917,10411.922947089417,10411.922947089417,10411.922947089417
7274496,12495.137480230422,12495.137480230422,12495.137480230422,13386.240019292922,13386.240019292922,13386.240019292922,13981.896269292922,13981.896269292922,13981.896269292922,10843.010527105422,10843.010527105422,10843.010527105422,10577.438261480422,10577.438261480422,10577.438261480422
7290880,12506.066857121425,12506.066857121425,12506.066857121425,13026.431114933925,13026.431114933925,13026.431114933925,13987.156700871425,13987.156700871425,13987.156700871425,10948.379357121425,10948.379357121425,10948.379357121425,10674.263146183925,10674.263146183925,10674.263146183925
7307264,12517.241351199928,12517.241351199928,12517.241351199928,12549.257952762428,12549.257952762428,12549.257952762428,13987.556780887428,13987.556780887428,13987.556780887428,11005.490374637428,11005.490374637428,11005.490374637428,10706.229632449928,10706.229632449928,10706.229632449928
7323648,12517.64143121593,12517.64143121593,12517.64143121593,11946.14143121593,11946.14143121593,11946.14143121593,13987.95686090343,13987.95686090343,13987.95686090343,11078.24592340343,11078.24592340343,11078.24592340343,10806.67170465343,10806.67170465343,10806.67170465343
7340032,12518.041511231933,12518.041511231933,12518.041511231933,11092.867683106933,11092.867683106933,11092.867683106933,13967.709479981933,13967.709479981933,13967.709479981933,11176.286628419433,11176.286628419433,11176.286628419433,11004.429206544433,11004.429206544433,11004.429206544433
7356416,12518.441591247936,12518.441591247936,12518.441591247936,10283.338075622936,10283.338075622936,10283.338075622936,13968.109559997936,13968.109559997936,13968.109559997936,11413.895692810436,11413.895692810436,11413.895692810436,11191.654481872936,11191.654481872936,11191.654481872936
7372800,12527.822140013941,12527.822140013941,12527.822140013941,10116.714718138941,10116.714718138941,10116.714718138941,13968.509640013941,13968.509640013941,13968.509640013941,11459.743038451441,11459.743038451441,11459.743038451441,11304.528194701441,11304.528194701441,11304.528194701441
7389184,12536.776907529944,12536.776907529944,12536.776907529944,10159.552298154944,10159.552298154944,10159.552298154944,13968.909720029944,13968.909720029944,13968.909720029944,11460.143118467444,11460.143118467444,11460.143118467444,11364.582571592444,11364.582571592444,11364.582571592444
7405568,12535.588120358447,12535.588120358447,12535.588120358447,10243.090073483447,10243.090073483447,10243.090073483447,13988.096909420947,13988.096909420947,13988.096909420947,11482.676010983447,11482.676010983447,11482.676010983447,11607.969956295947,11607.969956295947,11607.969956295947
7421952,12556.20890349945,12556.20890349945,12556.20890349945,10281.33780974945,10281.33780974945,10281.33780974945,13978.68448943695,13978.68448943695,13978.68448943695,11483.07609099945,11483.07609099945,11483.07609099945,12060.08683318695,12060.08683318695,12060.08683318695
7438336,12610.462499140453,12610.462499140453,12610.462499140453,10322.793553827953,10322.793553827953,10322.793553827953,13985.941991327953,13985.941991327953,13985.941991327953,11504.003514765453,11504.003514765453,11504.003514765453,12102.623631952953,12102.623631952953,12102.623631952953
7454720,12574.720977593955,12574.720977593955,12574.720977593955,10268.892852593955,10268.892852593955,10268.892852593955,13970.909454156455,13970.909454156455,13970.909454156455,11523.057891656455,11523.057891656455,11523.057891656455,12050.509063531455,12050.509063531455,12050.509063531455
7471104,12258.34371385996,12258.34371385996,12258.34371385996,10269.29293260996,10269.29293260996,10269.29293260996,13971.30953417246,13971.30953417246,13971.30953417246,11563.73238573496,11563.73238573496,11563.73238573496,12043.21773729746,12043.21773729746,12043.21773729746
7487488,12015.392231375963,12015.392231375963,12015.392231375963,10311.923481375963,10311.923481375963,10311.923481375963,13978.862934500963,13978.862934500963,13978.862934500963,11619.762348563463,11619.762348563463,11619.762348563463,12066.481098563463,12066.481098563463,12066.481098563463
7503872,12015.792311391966,12015.792311391966,12015.792311391966,10312.323561391966,10312.323561391966,10312.323561391966,13986.438795766966,13986.438795766966,13986.438795766966,11620.162428579466,11620.162428579466,11620.162428579466,12227.676100454466,12227.676100454466,12227.676100454466
7520256,11899.075203907969,11899.075203907969,11899.075203907969,10352.893563282969,10352.893563282969,10352.893563282969,13972.837899220469,13972.837899220469,13972.837899220469,11620.562508595469,11620.562508595469,11620.562508595469,12269.793953907969,12269.793953907969,12269.793953907969
7536640,11899.475283923972,11899.475283923972,11899.475283923972,10353.293643298972,10353.293643298972,10353.293643298972,13978.986026111472,13978.986026111472,13978.986026111472,11627.156924548972,11627.156924548972,11627.156924548972,12289.225283923972,12289.225283923972,12289.225283923972
7553024,11899.875363939975,11899.875363939975,11899.875363939975,10353.693723314975,10353.693723314975,10353.693723314975,13997.430051439975,13997.430051439975,13997.430051439975,11648.659543627475,11648.659543627475,11648.659543627475,12370.128293627475,12370.128293627475,12370.128293627475
7569408,11900.27544395598,11900.27544395598,11900.27544395598,10354.09380333098,10354.09380333098,10354.09380333098,13997.83013145598,13997.83013145598,13997.83013145598,11671.13384239348,11671.13384239348,11671.13384239348,12430.34966270598,12430.34966270598,12430.34966270598
7585792,11900.675523971982,11900.675523971982,11900.675523971982,10391.238023971982,10391.238023971982,10391.238023971982,14000.150133346982,14000.150133346982,14000.150133346982,11752.370836471982,11752.370836471982,11752.370836471982,12469.184313034482,12469.184313034482,12469.184313034482
7602176,11901.075603987985,11901.075603987985,11901.075603987985,10430.658611800485,10430.658611800485,10430.658611800485,14012.490643050485,14012.490643050485,14012.490643050485,11774.673260237985,11774.673260237985,11774.673260237985,12510.887127425485,12510.887127425485,12510.887127425485
7618560,11915.907324628988,11915.907324628988,11915.907324628988,10583.182715253988,10583.182715253988,10583.182715253988,13890.606543378988,13890.606543378988,13890.606543378988,11841.672949628988,11841.672949628988,11841.672949628988,12517.639746503988,12517.639746503988,12517.639746503988
7634944,11948.651154644991,11948.651154644991,11948.651154644991,10449.459748394991,10449.459748394991,10449.459748394991,13891.006623394991,13891.006623394991,13891.006623394991,11910.144318707491,11910.144318707491,11910.144318707491,12518.039826519991,12518.039826519991,12518.039826519991
7651328,11963.544398723494,11963.544398723494,11963.544398723494,10449.859828410994,10449.859828410994,10449.859828410994,13895.793422160994,13895.793422160994,13895.793422160994,12007.480922160994,12007.480922160994,12007.480922160994,12536.894984660994,12536.894984660994,12536.894984660994
7667712,11979.491353739499,11979.491353739499,11979.491353739499,10562.975728739499,10562.975728739499,10562.975728739499,13911.749166239499,13911.749166239499,13911.749166239499,12045.241353739499,12045.241353739499,12045.241353739499,12570.398580301999,12570.398580301999,12570.398580301999
7684096,11979.891433755502,11979.891433755502,11979.891433755502,10600.032058755502,10600.032058755502,10600.032058755502,13945.370925943002,13945.370925943002,13945.370925943002,12045.641433755502,12045.641433755502,12045.641433755502,12609.677566568002,12609.677566568002,12609.677566568002
7700480,11980.291513771504,11980.291513771504,11980.291513771504,10635.994638771504,10635.994638771504,10635.994638771504,13968.839365334004,13968.839365334004,13968.839365334004,12046.041513771504,12046.041513771504,12046.041513771504,12661.690927834004,12661.690927834004,12661.690927834004
7716864,11980.691593787507,11980.691593787507,11980.691593787507,10672.664250037507,10672.664250037507,10672.664250037507,13980.424992225007,13980.424992225007,13980.424992225007,12046.441593787507,12046.441593787507,12046.441593787507,12708.946476600007,12708.946476600007,12708.946476600007
7733248,11981.09167380351,11981.09167380351,11981.09167380351,10743.29870505351,10743.29870505351,10743.29870505351,13979.75964255351,13979.75964255351,13979.75964255351,12049.81725974101,12049.81725974101,12049.81725974101,12696.85534567851,12696.85534567851,12696.85534567851
7749632,11994.578667882013,11994.578667882013,11994.578667882013,10743.698785069513,10743.698785069513,10743.698785069513,14006.261285069513,14006.261285069513,14006.261285069513,12081.751519444513,12081.751519444513,12081.751519444513,12769.779839757013,12769.779839757013,12769.779839757013
7766016,12021.497302585518,12021.497302585518,12021.497302585518,10778.602771335518,10778.602771335518,10778.602771335518,14036.461169773018,14036.461169773018,14036.461169773018,12082.151599460518,12082.151599460518,12082.151599460518,12890.049060398018,12890.049060398018,12890.049060398018
7782400,12217.50187478902,12217.50187478902,12217.50187478902,11034.87394510152,11034.87394510152,11034.87394510152,14064.61124978902,14064.61124978902,14064.61124978902,12292.86320291402,12292.86320291402,12292.86320291402,12949.50773416402,12949.50773416402,12949.50773416402
7798784,11704.027931367524,11704.027931367524,11704.027931367524,11268.268165742524,11268.268165742524,11268.268165742524,14100.318946992524,14100.318946992524,14100.318946992524,12557.653907930024,12557.653907930024,12557.653907930024,13000.730079805024,13000.730079805024,13000.730079805024
7815168,11573.815706696027,11573.815706696027,11573.815706696027,11318.114534821027,11318.114534821027,11318.114534821027,14142.898714508527,14142.898714508527,14142.898714508527,12765.081331696027,12765.081331696027,12765.081331696027,13065.674105133527,13065.674105133527,13065.674105133527
7831552,11534.70406796203,11534.70406796203,11534.70406796203,11360.65914608703,11360.65914608703,11360.65914608703,14055.23824764953,14055.23824764953,14055.23824764953,12835.62301327453,12835.62301327453,12835.62301327453,13115.40035702453,13115.40035702453,13115.40035702453
7847936,11596.084616728032,11596.084616728032,11596.084616728032,11413.188132353032,11413.188132353032,11413.188132353032,14081.517233915532,14081.517233915532,14081.517233915532,12884.985983915532,12884.985983915532,12884.985983915532,13130.665671415532,13130.665671415532,13130.665671415532
7864320,11587.749345181537,11587.749345181537,11587.749345181537,11720.605790494037,11720.605790494037,11720.605790494037,14098.229813931537,14098.229813931537,14098.229813931537,13088.972977994037,13088.972977994037,13088.972977994037,13151.401688931537,13151.401688931537,13151.401688931537
7880704,11604.61817519754,11604.61817519754,11604.61817519754,11859.84571426004,11859.84571426004,11859.84571426004,14109.06837051004,14109.06837051004,14109.06837051004,13157.06739394754,13157.06739394754,13157.06739394754,13281.57715957254,13281.57715957254,13281.57715957254
7897088,11524.392278651043,11524.392278651043,11524.392278651043,11992.496770838543,11992.496770838543,11992.496770838543,14065.564153651043,14065.564153651043,14065.564153651043,13197.559270838543,13197.559270838543,13197.559270838543,13322.700872401043,13322.700872401043,13322.700872401043
7913472,11543.373413354546,11543.373413354546,11543.373413354546,12155.599975854546,12155.599975854546,12155.599975854546,14070.881225854546,14070.881225854546,14070.881225854546,13249.064819604546,13249.064819604546,13249.064819604546,13407.716186792046,13407.716186792046,13407.716186792046
7929856,11563.122126183049,11563.122126183049,11563.122126183049,12243.747126183049,12243.747126183049,12243.747126183049,14071.281305870549,14071.281305870549,14071.281305870549,13287.357477745549,13287.357477745549,13287.357477745549,13070.598688683049,13070.598688683049,13070.598688683049
7946240,11563.030018699052,11563.030018699052,11563.030018699052,12263.574940574052,12263.574940574052,12263.574940574052,14071.681385886552,14071.681385886552,14071.681385886552,13324.693104636552,13324.693104636552,13324.693104636552,12928.142323386552,12928.142323386552,12928.142323386552
7962624,11563.430098715056,11563.430098715056,11563.430098715056,12399.286544027556,12399.286544027556,12399.286544027556,14072.081465902556,14072.081465902556,14072.081465902556,13344.421309652556,13344.421309652556,13344.421309652556,12886.092208090056,12886.092208090056,12886.092208090056
7979008,11563.83017873106,11563.83017873106,11563.83017873106,12592.32822560606,12592.32822560606,12592.32822560606,14075.04697560606,14075.04697560606,14075.04697560606,13409.68857716856,13409.68857716856,13409.68857716856,12955.75010060606,12955.75010060606,12955.75010060606
7995392,11583.565219684562,11583.565219684562,11583.565219684562,12721.040805622062,12721.040805622062,12721.040805622062,14075.447055622062,14075.447055622062,14075.447055622062,13493.997836872062,13493.997836872062,13493.997836872062,12973.012485309562,12973.012485309562,12973.012485309562
8011776,11588.406705950565,11588.406705950565,11588.406705950565,12766.989713763065,12766.989713763065,12766.989713763065,14075.847135638065,14075.847135638065,14075.847135638065,13494.397916888065,13494.397916888065,13494.397916888065,13071.866666888065,13071.866666888065,13071.866666888065
8028160,11608.023582841568,11608.023582841568,11608.023582841568,12783.426903154068,12783.426903154068,12783.426903154068,14078.032371904068,14078.032371904068,14078.032371904068,13494.797996904068,13494.797996904068,13494.797996904068,13087.852684404068,13087.852684404068,13087.852684404068
8044544,11645.51057692007,11645.51057692007,11645.51057692007,12798.28303785757,12798.28303785757,12798.28303785757,14085.97444410757,14085.97444410757,14085.97444410757,13505.86799879507,13505.86799879507,13505.86799879507,13213.52131910757,13213.52131910757,13213.52131910757
8060928,11794.760266311076,11794.760266311076,11794.760266311076,12813.479992873576,12813.479992873576,12813.479992873576,14090.027844436076,14090.027844436076,14090.027844436076,13506.268078811076,13506.268078811076,13506.268078811076,13255.181164748576,13255.181164748576,13255.181164748576
8077312,12025.530463514579,12025.530463514579,12025.530463514579,12844.253119764579,12844.253119764579,12844.253119764579,14093.284369764579,14093.284369764579,14093.284369764579,13524.757026014579,13524.757026014579,13524.757026014579,13125.383002577079,13125.383002577079,13125.383002577079
8093696,12113.150270093081,12113.150270093081,12113.150270093081,12859.279176343081,12859.279176343081,12859.279176343081,14093.684449780581,14093.684449780581,14093.684449780581,13525.157106030581,13525.157106030581,13525.157106030581,13189.322145093081,13189.322145093081,13189.322145093081
