Step,SHAC_SNUHumanoidEnv_sweep_2 - rewards,SHAC_SNUHumanoidEnv_sweep_2 - rewards__MIN,SHAC_SNUHumanoidEnv_sweep_2 - rewards__MAX,SHAC_SNUHumanoidEnv_sweep_1 - rewards,SHAC_SNUHumanoidEnv_sweep_1 - rewards__MIN,SHAC_SNUHumanoidEnv_sweep_1 - rewards__MAX,SHAC_SNUHumanoidEnv_sweep_0 - rewards,SHAC_SNUHumanoidEnv_sweep_0 - rewards__MIN,SHAC_SNUHumanoidEnv_sweep_0 - rewards__MAX,SHAC_SNUHumanoidEnv_sweep_4 - rewards,SHAC_SNUHumanoidEnv_sweep_4 - rewards__MIN,SHAC_SNUHumanoidEnv_sweep_4 - rewards__MAX,SHAC_SNUHumanoidEnv_sweep_3 - rewards,SHAC_SNUHumanoidEnv_sweep_3 - rewards__MIN,SHAC_SNUHumanoidEnv_sweep_3 - rewards__MAX
5414912,3349.30029296875,3349.30029296875,3349.30029296875,5016.96337890625,5016.96337890625,5016.96337890625,4363.90234375,4363.90234375,4363.90234375,3849.263671875,3849.263671875,3849.263671875,4275.0751953125,4275.0751953125,4275.0751953125
5423104,3344.76220703125,3344.76220703125,3344.76220703125,5091.845703125,5091.845703125,5091.845703125,4343.06884765625,4343.06884765625,4343.06884765625,3818.709716796875,3818.709716796875,3818.709716796875,4275.0751953125,4275.0751953125,4275.0751953125
5431296,3380.012451171875,3380.012451171875,3380.012451171875,5042.30419921875,5042.30419921875,5042.30419921875,4300.30908203125,4300.30908203125,4300.30908203125,3941.572021484375,3941.572021484375,3941.572021484375,4275.0751953125,4275.0751953125,4275.0751953125
5439488,3410.692626953125,3410.692626953125,3410.692626953125,5105.4287109375,5105.4287109375,5105.4287109375,4230.35400390625,4230.35400390625,4230.35400390625,3890.122314453125,3890.122314453125,3890.122314453125,4255.70654296875,4255.70654296875,4255.70654296875
5447680,3402.2841796875,3402.2841796875,3402.2841796875,5186.4921875,5186.4921875,5186.4921875,3988.9208984375,3988.9208984375,3988.9208984375,3886.99609375,3886.99609375,3886.99609375,4327.14501953125,4327.14501953125,4327.14501953125
5455872,3459.3955078125,3459.3955078125,3459.3955078125,5189.0537109375,5189.0537109375,5189.0537109375,4022.80810546875,4022.80810546875,4022.80810546875,3886.99609375,3886.99609375,3886.99609375,4284.884765625,4284.884765625,4284.884765625
5464064,3424.37060546875,3424.37060546875,3424.37060546875,5226.07958984375,5226.07958984375,5226.07958984375,4003.66455078125,4003.66455078125,4003.66455078125,3882.8310546875,3882.8310546875,3882.8310546875,4376.07763671875,4376.07763671875,4376.07763671875
5472256,3358.277099609375,3358.277099609375,3358.277099609375,5179.9365234375,5179.9365234375,5179.9365234375,3970.7470703125,3970.7470703125,3970.7470703125,3972.492919921875,3972.492919921875,3972.492919921875,4385.9462890625,4385.9462890625,4385.9462890625
5480448,3426.97021484375,3426.97021484375,3426.97021484375,5163.0927734375,5163.0927734375,5163.0927734375,4001.31640625,4001.31640625,4001.31640625,3819.0224609375,3819.0224609375,3819.0224609375,4484.138671875,4484.138671875,4484.138671875
5488640,3394.493408203125,3394.493408203125,3394.493408203125,5171.59716796875,5171.59716796875,5171.59716796875,3953.25146484375,3953.25146484375,3953.25146484375,3761.634521484375,3761.634521484375,3761.634521484375,4457.63720703125,4457.63720703125,4457.63720703125
5496832,3452.56689453125,3452.56689453125,3452.56689453125,5028.91162109375,5028.91162109375,5028.91162109375,3953.25146484375,3953.25146484375,3953.25146484375,3601.47265625,3601.47265625,3601.47265625,4486.11328125,4486.11328125,4486.11328125
5505024,3481.588623046875,3481.588623046875,3481.588623046875,5002.75830078125,5002.75830078125,5002.75830078125,3914.56201171875,3914.56201171875,3914.56201171875,3442.512451171875,3442.512451171875,3442.512451171875,4476.96484375,4476.96484375,4476.96484375
5513216,3544.31591796875,3544.31591796875,3544.31591796875,5044.06494140625,5044.06494140625,5044.06494140625,3914.56201171875,3914.56201171875,3914.56201171875,3439.0234375,3439.0234375,3439.0234375,4492.08251953125,4492.08251953125,4492.08251953125
5521408,3624.21240234375,3624.21240234375,3624.21240234375,5044.06494140625,5044.06494140625,5044.06494140625,3931.7490234375,3931.7490234375,3931.7490234375,3308.902099609375,3308.902099609375,3308.902099609375,4421.19189453125,4421.19189453125,4421.19189453125
5529600,3543.584228515625,3543.584228515625,3543.584228515625,5044.06494140625,5044.06494140625,5044.06494140625,3931.7490234375,3931.7490234375,3931.7490234375,3255.5986328125,3255.5986328125,3255.5986328125,4417.82373046875,4417.82373046875,4417.82373046875
5537792,3593.942626953125,3593.942626953125,3593.942626953125,5088.5400390625,5088.5400390625,5088.5400390625,3963.724853515625,3963.724853515625,3963.724853515625,3200.66552734375,3200.66552734375,3200.66552734375,4338.7177734375,4338.7177734375,4338.7177734375
5545984,3583.569091796875,3583.569091796875,3583.569091796875,5086.90869140625,5086.90869140625,5086.90869140625,4009.147705078125,4009.147705078125,4009.147705078125,3246.734619140625,3246.734619140625,3246.734619140625,4341.51904296875,4341.51904296875,4341.51904296875
5554176,3532.0595703125,3532.0595703125,3532.0595703125,5139.662109375,5139.662109375,5139.662109375,4042.0048828125,4042.0048828125,4042.0048828125,3223.40185546875,3223.40185546875,3223.40185546875,4399.853515625,4399.853515625,4399.853515625
5562368,3493.475341796875,3493.475341796875,3493.475341796875,5128.94384765625,5128.94384765625,5128.94384765625,4090.651123046875,4090.651123046875,4090.651123046875,3245.864501953125,3245.864501953125,3245.864501953125,4403.013671875,4403.013671875,4403.013671875
5570560,3513.843017578125,3513.843017578125,3513.843017578125,5168.72216796875,5168.72216796875,5168.72216796875,4097.89306640625,4097.89306640625,4097.89306640625,3305.60498046875,3305.60498046875,3305.60498046875,4383.85791015625,4383.85791015625,4383.85791015625
5578752,3543.1259765625,3543.1259765625,3543.1259765625,5100.7841796875,5100.7841796875,5100.7841796875,4153.6953125,4153.6953125,4153.6953125,3402.64306640625,3402.64306640625,3402.64306640625,4436.17578125,4436.17578125,4436.17578125
5586944,3466.31640625,3466.31640625,3466.31640625,5047.66748046875,5047.66748046875,5047.66748046875,4166.9775390625,4166.9775390625,4166.9775390625,3507.235595703125,3507.235595703125,3507.235595703125,4429.77978515625,4429.77978515625,4429.77978515625
5595136,3547.195556640625,3547.195556640625,3547.195556640625,5080.18505859375,5080.18505859375,5080.18505859375,4086.546142578125,4086.546142578125,4086.546142578125,3665.13720703125,3665.13720703125,3665.13720703125,4158.533203125,4158.533203125,4158.533203125
5603328,3511.94580078125,3511.94580078125,3511.94580078125,5025.92431640625,5025.92431640625,5025.92431640625,3996.430419921875,3996.430419921875,3996.430419921875,3757.345458984375,3757.345458984375,3757.345458984375,4021.799560546875,4021.799560546875,4021.799560546875
5611520,3608.539306640625,3608.539306640625,3608.539306640625,5076.9609375,5076.9609375,5076.9609375,3983.3935546875,3983.3935546875,3983.3935546875,3712.03369140625,3712.03369140625,3712.03369140625,3969.62744140625,3969.62744140625,3969.62744140625
5619712,3544.17529296875,3544.17529296875,3544.17529296875,5058.681640625,5058.681640625,5058.681640625,3983.3935546875,3983.3935546875,3983.3935546875,3632.01513671875,3632.01513671875,3632.01513671875,3895.365478515625,3895.365478515625,3895.365478515625
5627904,3543.252197265625,3543.252197265625,3543.252197265625,4881.18212890625,4881.18212890625,4881.18212890625,4017.135498046875,4017.135498046875,4017.135498046875,3641.375244140625,3641.375244140625,3641.375244140625,3848.766357421875,3848.766357421875,3848.766357421875
5636096,3571.9287109375,3571.9287109375,3571.9287109375,4786.34814453125,4786.34814453125,4786.34814453125,4071.86865234375,4071.86865234375,4071.86865234375,3656.18212890625,3656.18212890625,3656.18212890625,3604.54736328125,3604.54736328125,3604.54736328125
5644288,3631.602783203125,3631.602783203125,3631.602783203125,4827.75,4827.75,4827.75,4120.72998046875,4120.72998046875,4120.72998046875,3588.5400390625,3588.5400390625,3588.5400390625,3572.9248046875,3572.9248046875,3572.9248046875
5652480,3745.95654296875,3745.95654296875,3745.95654296875,4838.3623046875,4838.3623046875,4838.3623046875,4280.76904296875,4280.76904296875,4280.76904296875,3694.744873046875,3694.744873046875,3694.744873046875,3490.708740234375,3490.708740234375,3490.708740234375
5660672,3736.289306640625,3736.289306640625,3736.289306640625,4851.1953125,4851.1953125,4851.1953125,4356.61865234375,4356.61865234375,4356.61865234375,3781.822021484375,3781.822021484375,3781.822021484375,3424.785888671875,3424.785888671875,3424.785888671875
5668864,3644.18310546875,3644.18310546875,3644.18310546875,4851.1953125,4851.1953125,4851.1953125,4360.2373046875,4360.2373046875,4360.2373046875,3738.616455078125,3738.616455078125,3738.616455078125,3391.137939453125,3391.137939453125,3391.137939453125
5677056,3644.18310546875,3644.18310546875,3644.18310546875,4830.7490234375,4830.7490234375,4830.7490234375,4224.32275390625,4224.32275390625,4224.32275390625,3739.8095703125,3739.8095703125,3739.8095703125,3425.275146484375,3425.275146484375,3425.275146484375
5685248,3633.194580078125,3633.194580078125,3633.194580078125,4844.59716796875,4844.59716796875,4844.59716796875,4288.92236328125,4288.92236328125,4288.92236328125,3633.3203125,3633.3203125,3633.3203125,3391.550537109375,3391.550537109375,3391.550537109375
5693440,3656.829833984375,3656.829833984375,3656.829833984375,4907.04931640625,4907.04931640625,4907.04931640625,4149.3466796875,4149.3466796875,4149.3466796875,3706.94140625,3706.94140625,3706.94140625,3431.10107421875,3431.10107421875,3431.10107421875
5701632,3767.50732421875,3767.50732421875,3767.50732421875,4938.37646484375,4938.37646484375,4938.37646484375,4110.0947265625,4110.0947265625,4110.0947265625,3689.831787109375,3689.831787109375,3689.831787109375,3461.998046875,3461.998046875,3461.998046875
5709824,3716.297607421875,3716.297607421875,3716.297607421875,4992.87060546875,4992.87060546875,4992.87060546875,4190.623046875,4190.623046875,4190.623046875,3588.849853515625,3588.849853515625,3588.849853515625,3495.389404296875,3495.389404296875,3495.389404296875
5718016,3661.250244140625,3661.250244140625,3661.250244140625,5044.220703125,5044.220703125,5044.220703125,4114.73779296875,4114.73779296875,4114.73779296875,3464.3203125,3464.3203125,3464.3203125,3563.936279296875,3563.936279296875,3563.936279296875
5726208,3407.3310546875,3407.3310546875,3407.3310546875,4821.56298828125,4821.56298828125,4821.56298828125,4141.814453125,4141.814453125,4141.814453125,3464.3203125,3464.3203125,3464.3203125,3569.779052734375,3569.779052734375,3569.779052734375
5734400,3401.367431640625,3401.367431640625,3401.367431640625,4786.73388671875,4786.73388671875,4786.73388671875,4128.3359375,4128.3359375,4128.3359375,3431.47021484375,3431.47021484375,3431.47021484375,3534.763671875,3534.763671875,3534.763671875
5742592,3340.51708984375,3340.51708984375,3340.51708984375,4782.56591796875,4782.56591796875,4782.56591796875,4102.8603515625,4102.8603515625,4102.8603515625,3449.928955078125,3449.928955078125,3449.928955078125,3527.32373046875,3527.32373046875,3527.32373046875
5750784,3242.204345703125,3242.204345703125,3242.204345703125,4688.05859375,4688.05859375,4688.05859375,4102.8603515625,4102.8603515625,4102.8603515625,3426.092529296875,3426.092529296875,3426.092529296875,3593.57373046875,3593.57373046875,3593.57373046875
5758976,3263.47119140625,3263.47119140625,3263.47119140625,4685.6982421875,4685.6982421875,4685.6982421875,4064.009033203125,4064.009033203125,4064.009033203125,3392.714599609375,3392.714599609375,3392.714599609375,3558.3125,3558.3125,3558.3125
5767168,3263.47119140625,3263.47119140625,3263.47119140625,4664.8466796875,4664.8466796875,4664.8466796875,4125.80029296875,4125.80029296875,4125.80029296875,3423.447021484375,3423.447021484375,3423.447021484375,3592.473876953125,3592.473876953125,3592.473876953125
5775360,3328.559814453125,3328.559814453125,3328.559814453125,4634.44482421875,4634.44482421875,4634.44482421875,4148.095703125,4148.095703125,4148.095703125,3428.5751953125,3428.5751953125,3428.5751953125,3631.3115234375,3631.3115234375,3631.3115234375
5783552,3328.559814453125,3328.559814453125,3328.559814453125,4658.30322265625,4658.30322265625,4658.30322265625,4169.7080078125,4169.7080078125,4169.7080078125,3453.09814453125,3453.09814453125,3453.09814453125,3698.49951171875,3698.49951171875,3698.49951171875
5791744,3391.99560546875,3391.99560546875,3391.99560546875,4790.6318359375,4790.6318359375,4790.6318359375,4180.8740234375,4180.8740234375,4180.8740234375,3453.09814453125,3453.09814453125,3453.09814453125,3724.35302734375,3724.35302734375,3724.35302734375
5799936,3358.4794921875,3358.4794921875,3358.4794921875,4836.49755859375,4836.49755859375,4836.49755859375,4128.15771484375,4128.15771484375,4128.15771484375,3487.3974609375,3487.3974609375,3487.3974609375,3735.220458984375,3735.220458984375,3735.220458984375
5808128,3358.4794921875,3358.4794921875,3358.4794921875,4892.62255859375,4892.62255859375,4892.62255859375,4182.74609375,4182.74609375,4182.74609375,3554.53857421875,3554.53857421875,3554.53857421875,3722.542724609375,3722.542724609375,3722.542724609375
5816320,3382.34716796875,3382.34716796875,3382.34716796875,4913.873046875,4913.873046875,4913.873046875,4234.16357421875,4234.16357421875,4234.16357421875,3613.506591796875,3613.506591796875,3613.506591796875,3849.98876953125,3849.98876953125,3849.98876953125
5824512,3382.34716796875,3382.34716796875,3382.34716796875,4839.3466796875,4839.3466796875,4839.3466796875,4275.52294921875,4275.52294921875,4275.52294921875,3691.05712890625,3691.05712890625,3691.05712890625,3976.905029296875,3976.905029296875,3976.905029296875
5832704,3415.194091796875,3415.194091796875,3415.194091796875,4852.20068359375,4852.20068359375,4852.20068359375,4210.4716796875,4210.4716796875,4210.4716796875,3946.31640625,3946.31640625,3946.31640625,3974.401123046875,3974.401123046875,3974.401123046875
5840896,3415.194091796875,3415.194091796875,3415.194091796875,4864.880859375,4864.880859375,4864.880859375,4235.17041015625,4235.17041015625,4235.17041015625,3724.63232421875,3724.63232421875,3724.63232421875,3855.8935546875,3855.8935546875,3855.8935546875
5849088,3508.2255859375,3508.2255859375,3508.2255859375,4864.880859375,4864.880859375,4864.880859375,4312.13134765625,4312.13134765625,4312.13134765625,3631.703125,3631.703125,3631.703125,3995.873291015625,3995.873291015625,3995.873291015625
5857280,3536.394287109375,3536.394287109375,3536.394287109375,4864.880859375,4864.880859375,4864.880859375,4249.3203125,4249.3203125,4249.3203125,3578.036376953125,3578.036376953125,3578.036376953125,3975.669189453125,3975.669189453125,3975.669189453125
5865472,3554.99267578125,3554.99267578125,3554.99267578125,4807.4150390625,4807.4150390625,4807.4150390625,4253.59130859375,4253.59130859375,4253.59130859375,3541.1513671875,3541.1513671875,3541.1513671875,4073.35400390625,4073.35400390625,4073.35400390625
5873664,3551.978759765625,3551.978759765625,3551.978759765625,4882.263671875,4882.263671875,4882.263671875,4260.98095703125,4260.98095703125,4260.98095703125,3541.1513671875,3541.1513671875,3541.1513671875,4016.58203125,4016.58203125,4016.58203125
5881856,3638.9892578125,3638.9892578125,3638.9892578125,4897.20654296875,4897.20654296875,4897.20654296875,4315.9453125,4315.9453125,4315.9453125,3491.58837890625,3491.58837890625,3491.58837890625,4034.305908203125,4034.305908203125,4034.305908203125
5890048,3637.76708984375,3637.76708984375,3637.76708984375,5011.8544921875,5011.8544921875,5011.8544921875,4303.2421875,4303.2421875,4303.2421875,3491.58837890625,3491.58837890625,3491.58837890625,3956.503662109375,3956.503662109375,3956.503662109375
5898240,3599.583984375,3599.583984375,3599.583984375,5037.23193359375,5037.23193359375,5037.23193359375,4445.54345703125,4445.54345703125,4445.54345703125,3437.5146484375,3437.5146484375,3437.5146484375,3951.420166015625,3951.420166015625,3951.420166015625
5906432,3575.968994140625,3575.968994140625,3575.968994140625,5004.736328125,5004.736328125,5004.736328125,4504.81640625,4504.81640625,4504.81640625,3419.067626953125,3419.067626953125,3419.067626953125,4017.23095703125,4017.23095703125,4017.23095703125
5914624,3464.502685546875,3464.502685546875,3464.502685546875,4937.8818359375,4937.8818359375,4937.8818359375,4524.251953125,4524.251953125,4524.251953125,3390.306396484375,3390.306396484375,3390.306396484375,4017.23095703125,4017.23095703125,4017.23095703125
5922816,3436.327392578125,3436.327392578125,3436.327392578125,4858.0693359375,4858.0693359375,4858.0693359375,4610.296875,4610.296875,4610.296875,3308.126708984375,3308.126708984375,3308.126708984375,4017.23095703125,4017.23095703125,4017.23095703125
5931008,3481.59521484375,3481.59521484375,3481.59521484375,4873.84814453125,4873.84814453125,4873.84814453125,4551.81201171875,4551.81201171875,4551.81201171875,3252.547119140625,3252.547119140625,3252.547119140625,4072.4208984375,4072.4208984375,4072.4208984375
5939200,3373.568115234375,3373.568115234375,3373.568115234375,4943.95849609375,4943.95849609375,4943.95849609375,4599.064453125,4599.064453125,4599.064453125,3203.081298828125,3203.081298828125,3203.081298828125,4102.939453125,4102.939453125,4102.939453125
5947392,3360.990966796875,3360.990966796875,3360.990966796875,4950.5556640625,4950.5556640625,4950.5556640625,4664.35595703125,4664.35595703125,4664.35595703125,3105.83056640625,3105.83056640625,3105.83056640625,4130.82373046875,4130.82373046875,4130.82373046875
5955584,3386.064208984375,3386.064208984375,3386.064208984375,4904.220703125,4904.220703125,4904.220703125,4632.41552734375,4632.41552734375,4632.41552734375,3127.260986328125,3127.260986328125,3127.260986328125,4162.36279296875,4162.36279296875,4162.36279296875
5963776,3551.8359375,3551.8359375,3551.8359375,4877.0546875,4877.0546875,4877.0546875,4565.87890625,4565.87890625,4565.87890625,3125.5439453125,3125.5439453125,3125.5439453125,4186.9404296875,4186.9404296875,4186.9404296875
5971968,3598.94970703125,3598.94970703125,3598.94970703125,4902.6142578125,4902.6142578125,4902.6142578125,4565.87890625,4565.87890625,4565.87890625,3168.934326171875,3168.934326171875,3168.934326171875,4238.72509765625,4238.72509765625,4238.72509765625
5980160,3578.2919921875,3578.2919921875,3578.2919921875,4894.65185546875,4894.65185546875,4894.65185546875,4645.85400390625,4645.85400390625,4645.85400390625,3184.572021484375,3184.572021484375,3184.572021484375,4269.95263671875,4269.95263671875,4269.95263671875
5988352,3496.2998046875,3496.2998046875,3496.2998046875,4914.71533203125,4914.71533203125,4914.71533203125,4601.080078125,4601.080078125,4601.080078125,3153.5712890625,3153.5712890625,3153.5712890625,4319.35888671875,4319.35888671875,4319.35888671875
5996544,3496.2998046875,3496.2998046875,3496.2998046875,4970.0302734375,4970.0302734375,4970.0302734375,4612.86669921875,4612.86669921875,4612.86669921875,3094.655517578125,3094.655517578125,3094.655517578125,4236.94384765625,4236.94384765625,4236.94384765625
6004736,3498.453369140625,3498.453369140625,3498.453369140625,4848.91796875,4848.91796875,4848.91796875,4612.86669921875,4612.86669921875,4612.86669921875,3108.58935546875,3108.58935546875,3108.58935546875,4212.77783203125,4212.77783203125,4212.77783203125
6012928,3435.26220703125,3435.26220703125,3435.26220703125,4898.296875,4898.296875,4898.296875,4615.966796875,4615.966796875,4615.966796875,3077.9130859375,3077.9130859375,3077.9130859375,4241.9892578125,4241.9892578125,4241.9892578125
6021120,3368.177001953125,3368.177001953125,3368.177001953125,4930.37890625,4930.37890625,4930.37890625,4530.90966796875,4530.90966796875,4530.90966796875,3101.312744140625,3101.312744140625,3101.312744140625,4199.90234375,4199.90234375,4199.90234375
6029312,3367.19482421875,3367.19482421875,3367.19482421875,4930.37890625,4930.37890625,4930.37890625,4577.03759765625,4577.03759765625,4577.03759765625,3101.545166015625,3101.545166015625,3101.545166015625,4247.4072265625,4247.4072265625,4247.4072265625
6037504,3395.90869140625,3395.90869140625,3395.90869140625,5017.64501953125,5017.64501953125,5017.64501953125,4524.89697265625,4524.89697265625,4524.89697265625,3134.87841796875,3134.87841796875,3134.87841796875,4269.54443359375,4269.54443359375,4269.54443359375
6045696,3331.199951171875,3331.199951171875,3331.199951171875,4968.095703125,4968.095703125,4968.095703125,4524.0908203125,4524.0908203125,4524.0908203125,3242.681884765625,3242.681884765625,3242.681884765625,4347.47021484375,4347.47021484375,4347.47021484375
6053888,3351.174072265625,3351.174072265625,3351.174072265625,5006.55078125,5006.55078125,5006.55078125,4573.70751953125,4573.70751953125,4573.70751953125,3358.188720703125,3358.188720703125,3358.188720703125,4361.9091796875,4361.9091796875,4361.9091796875
6062080,3351.174072265625,3351.174072265625,3351.174072265625,4956.3681640625,4956.3681640625,4956.3681640625,4517.60498046875,4517.60498046875,4517.60498046875,3341.794189453125,3341.794189453125,3341.794189453125,4363.87548828125,4363.87548828125,4363.87548828125
6070272,3392.871826171875,3392.871826171875,3392.871826171875,5030.3095703125,5030.3095703125,5030.3095703125,4508.55029296875,4508.55029296875,4508.55029296875,3302.467529296875,3302.467529296875,3302.467529296875,4307.73583984375,4307.73583984375,4307.73583984375
6078464,3359.76904296875,3359.76904296875,3359.76904296875,5050.28955078125,5050.28955078125,5050.28955078125,4490.1689453125,4490.1689453125,4490.1689453125,3226.029052734375,3226.029052734375,3226.029052734375,4316.228515625,4316.228515625,4316.228515625
6086656,3294.708740234375,3294.708740234375,3294.708740234375,5050.28955078125,5050.28955078125,5050.28955078125,4526.7578125,4526.7578125,4526.7578125,3238.5517578125,3238.5517578125,3238.5517578125,4390.32470703125,4390.32470703125,4390.32470703125
6094848,3323.54931640625,3323.54931640625,3323.54931640625,5078.994140625,5078.994140625,5078.994140625,4526.7578125,4526.7578125,4526.7578125,3265.181884765625,3265.181884765625,3265.181884765625,4489.5703125,4489.5703125,4489.5703125
6103040,3405.53515625,3405.53515625,3405.53515625,5120.1474609375,5120.1474609375,5120.1474609375,4637.9462890625,4637.9462890625,4637.9462890625,3261.708984375,3261.708984375,3261.708984375,4504.9453125,4504.9453125,4504.9453125
6111232,3339.5146484375,3339.5146484375,3339.5146484375,5097.662109375,5097.662109375,5097.662109375,4658.69580078125,4658.69580078125,4658.69580078125,3332.21142578125,3332.21142578125,3332.21142578125,4460.748046875,4460.748046875,4460.748046875
6119424,3400.151123046875,3400.151123046875,3400.151123046875,5153.2138671875,5153.2138671875,5153.2138671875,4708.515625,4708.515625,4708.515625,3336.8017578125,3336.8017578125,3336.8017578125,4456.38037109375,4456.38037109375,4456.38037109375
6127616,3480.834716796875,3480.834716796875,3480.834716796875,5182.6787109375,5182.6787109375,5182.6787109375,4696.7236328125,4696.7236328125,4696.7236328125,3436.583984375,3436.583984375,3436.583984375,4533.939453125,4533.939453125,4533.939453125
6135808,3622.956787109375,3622.956787109375,3622.956787109375,5133.98974609375,5133.98974609375,5133.98974609375,4680.98291015625,4680.98291015625,4680.98291015625,3341.05712890625,3341.05712890625,3341.05712890625,4540.11279296875,4540.11279296875,4540.11279296875
6144000,3673.041748046875,3673.041748046875,3673.041748046875,5184.2294921875,5184.2294921875,5184.2294921875,4743.05859375,4743.05859375,4743.05859375,3203.884033203125,3203.884033203125,3203.884033203125,4480.3486328125,4480.3486328125,4480.3486328125
6152192,3728.154296875,3728.154296875,3728.154296875,5166.837890625,5166.837890625,5166.837890625,4714.4560546875,4714.4560546875,4714.4560546875,2995.822998046875,2995.822998046875,2995.822998046875,4480.3486328125,4480.3486328125,4480.3486328125
6160384,3864.313720703125,3864.313720703125,3864.313720703125,5184.73388671875,5184.73388671875,5184.73388671875,4653.5771484375,4653.5771484375,4653.5771484375,2939.982421875,2939.982421875,2939.982421875,4437.54052734375,4437.54052734375,4437.54052734375
6168576,3835.169189453125,3835.169189453125,3835.169189453125,5249.8232421875,5249.8232421875,5249.8232421875,4712.462890625,4712.462890625,4712.462890625,2883.484375,2883.484375,2883.484375,4437.54052734375,4437.54052734375,4437.54052734375
6176768,3930.905029296875,3930.905029296875,3930.905029296875,5169.27294921875,5169.27294921875,5169.27294921875,4674.2607421875,4674.2607421875,4674.2607421875,2712.514892578125,2712.514892578125,2712.514892578125,4463.9853515625,4463.9853515625,4463.9853515625
6184960,3957.081787109375,3957.081787109375,3957.081787109375,5215.3193359375,5215.3193359375,5215.3193359375,4650.06201171875,4650.06201171875,4650.06201171875,2614.09228515625,2614.09228515625,2614.09228515625,4541.396484375,4541.396484375,4541.396484375
6193152,4009.6943359375,4009.6943359375,4009.6943359375,5149.36376953125,5149.36376953125,5149.36376953125,4628.201171875,4628.201171875,4628.201171875,2687.859375,2687.859375,2687.859375,4541.396484375,4541.396484375,4541.396484375
6201344,4015.984619140625,4015.984619140625,4015.984619140625,5199.77734375,5199.77734375,5199.77734375,4628.201171875,4628.201171875,4628.201171875,2668.76220703125,2668.76220703125,2668.76220703125,4569.7470703125,4569.7470703125,4569.7470703125
6209536,4001.4521484375,4001.4521484375,4001.4521484375,5130.3037109375,5130.3037109375,5130.3037109375,4628.201171875,4628.201171875,4628.201171875,2643.462158203125,2643.462158203125,2643.462158203125,4625.1572265625,4625.1572265625,4625.1572265625
6217728,4018.03271484375,4018.03271484375,4018.03271484375,5026.27978515625,5026.27978515625,5026.27978515625,4647.6884765625,4647.6884765625,4647.6884765625,2722.819580078125,2722.819580078125,2722.819580078125,4625.1572265625,4625.1572265625,4625.1572265625
6225920,4099.99755859375,4099.99755859375,4099.99755859375,4942.68505859375,4942.68505859375,4942.68505859375,4674.67626953125,4674.67626953125,4674.67626953125,2704.915771484375,2704.915771484375,2704.915771484375,4597.81201171875,4597.81201171875,4597.81201171875
6234112,4152.57373046875,4152.57373046875,4152.57373046875,5018.07470703125,5018.07470703125,5018.07470703125,4656.447265625,4656.447265625,4656.447265625,2696.010009765625,2696.010009765625,2696.010009765625,4510.85546875,4510.85546875,4510.85546875
6242304,4165.57275390625,4165.57275390625,4165.57275390625,4968.49365234375,4968.49365234375,4968.49365234375,4733.3330078125,4733.3330078125,4733.3330078125,2769.183349609375,2769.183349609375,2769.183349609375,4544.38427734375,4544.38427734375,4544.38427734375
6250496,4117.38671875,4117.38671875,4117.38671875,5005.53369140625,5005.53369140625,5005.53369140625,4747.51806640625,4747.51806640625,4747.51806640625,2834.57421875,2834.57421875,2834.57421875,4515.88037109375,4515.88037109375,4515.88037109375
6258688,4029.37109375,4029.37109375,4029.37109375,4928.49072265625,4928.49072265625,4928.49072265625,4784.67822265625,4784.67822265625,4784.67822265625,2900.982666015625,2900.982666015625,2900.982666015625,4529.70263671875,4529.70263671875,4529.70263671875
6266880,4040.708984375,4040.708984375,4040.708984375,4868.642578125,4868.642578125,4868.642578125,4784.67822265625,4784.67822265625,4784.67822265625,2873.552490234375,2873.552490234375,2873.552490234375,4505.73388671875,4505.73388671875,4505.73388671875
6275072,4040.708984375,4040.708984375,4040.708984375,4902.83447265625,4902.83447265625,4902.83447265625,4799.46923828125,4799.46923828125,4799.46923828125,2926.193603515625,2926.193603515625,2926.193603515625,4486.3232421875,4486.3232421875,4486.3232421875
6283264,4076.0302734375,4076.0302734375,4076.0302734375,4886.55029296875,4886.55029296875,4886.55029296875,4799.46923828125,4799.46923828125,4799.46923828125,2897.6943359375,2897.6943359375,2897.6943359375,4444.85498046875,4444.85498046875,4444.85498046875
6291456,4035.440185546875,4035.440185546875,4035.440185546875,4907.111328125,4907.111328125,4907.111328125,4888.83203125,4888.83203125,4888.83203125,2956.70556640625,2956.70556640625,2956.70556640625,4438.64794921875,4438.64794921875,4438.64794921875
6299648,4035.440185546875,4035.440185546875,4035.440185546875,4907.111328125,4907.111328125,4907.111328125,4863.4873046875,4863.4873046875,4863.4873046875,2973.791259765625,2973.791259765625,2973.791259765625,4345.72900390625,4345.72900390625,4345.72900390625
6307840,4055.763671875,4055.763671875,4055.763671875,4941.080078125,4941.080078125,4941.080078125,4884.6826171875,4884.6826171875,4884.6826171875,2963.588134765625,2963.588134765625,2963.588134765625,4292.85595703125,4292.85595703125,4292.85595703125
6316032,4079.2236328125,4079.2236328125,4079.2236328125,4986.97509765625,4986.97509765625,4986.97509765625,4813.86328125,4813.86328125,4813.86328125,3048.014892578125,3048.014892578125,3048.014892578125,4244.3701171875,4244.3701171875,4244.3701171875
6324224,4079.2236328125,4079.2236328125,4079.2236328125,4966.77783203125,4966.77783203125,4966.77783203125,4869.40283203125,4869.40283203125,4869.40283203125,3146.8681640625,3146.8681640625,3146.8681640625,4089.38427734375,4089.38427734375,4089.38427734375
