"Step","FOWM_HopperEnv_sweep_4 - rewards","FOWM_HopperEnv_sweep_4 - rewards__MIN","FOWM_HopperEnv_sweep_4 - rewards__MAX","FOWM_HopperEnv_sweep_3 - rewards","FOWM_HopperEnv_sweep_3 - rewards__MIN","FOWM_HopperEnv_sweep_3 - rewards__MAX","FOWM_HopperEnv_sweep_2 - rewards","FOWM_HopperEnv_sweep_2 - rewards__MIN","FOWM_HopperEnv_sweep_2 - rewards__MAX","FOWM_HopperEnv_sweep_1 - rewards","FOWM_HopperEnv_sweep_1 - rewards__MIN","FOWM_HopperEnv_sweep_1 - rewards__MAX","FOWM_HopperEnv_sweep_0 - rewards","FOWM_HopperEnv_sweep_0 - rewards__MIN","FOWM_HopperEnv_sweep_0 - rewards__MAX"
"15360","-2.382028102874756","-2.382028102874756","-2.382028102874756","34.279537200927734","34.279537200927734","34.279537200927734","35.81268310546875","35.81268310546875","35.81268310546875","-74.02449798583984","-74.02449798583984","-74.02449798583984","31.540719985961914","31.540719985961914","31.540719985961914"
"16384","-0.6287153363227844","-0.6287153363227844","-0.6287153363227844","36.85090637207031","36.85090637207031","36.85090637207031","37.684085845947266","37.684085845947266","37.684085845947266","","","","31.86612319946289","31.86612319946289","31.86612319946289"
"17408","","","","38.24148941040039","38.24148941040039","38.24148941040039","39.03175354003906","39.03175354003906","39.03175354003906","-50.68914031982422","-50.68914031982422","-50.68914031982422","","",""
"18432","-20.857913970947266","-20.857913970947266","-20.857913970947266","40.582515716552734","40.582515716552734","40.582515716552734","39.854248046875","39.854248046875","39.854248046875","-42.30210876464844","-42.30210876464844","-42.30210876464844","","",""
"19456","-24.039703369140625","-24.039703369140625","-24.039703369140625","39.439491271972656","39.439491271972656","39.439491271972656","40.41457748413086","40.41457748413086","40.41457748413086","-35.953155517578125","-35.953155517578125","-35.953155517578125","30.860334396362305","30.860334396362305","30.860334396362305"
"20480","-23.83273696899414","-23.83273696899414","-23.83273696899414","","","","38.86687088012695","38.86687088012695","38.86687088012695","","","","30.860334396362305","30.860334396362305","30.860334396362305"
"21504","-22.535919189453125","-22.535919189453125","-22.535919189453125","37.33968734741211","37.33968734741211","37.33968734741211","44.86181640625","44.86181640625","44.86181640625","-30.91118621826172","-30.91118621826172","-30.91118621826172","31.755971908569336","31.755971908569336","31.755971908569336"
"22528","-22.319753646850586","-22.319753646850586","-22.319753646850586","18.90988540649414","18.90988540649414","18.90988540649414","42.17015075683594","42.17015075683594","42.17015075683594","-34.08277130126953","-34.08277130126953","-34.08277130126953","","",""
"23552","-21.86138916015625","-21.86138916015625","-21.86138916015625","-2.9797770977020264","-2.9797770977020264","-2.9797770977020264","37.78276443481445","37.78276443481445","37.78276443481445","-48.77375411987305","-48.77375411987305","-48.77375411987305","39.03025436401367","39.03025436401367","39.03025436401367"
"24576","","","","","","","","","","-56.42158126831055","-56.42158126831055","-56.42158126831055","40.44554901123047","40.44554901123047","40.44554901123047"
"25600","","","","-13.903873443603516","-13.903873443603516","-13.903873443603516","36.594520568847656","36.594520568847656","36.594520568847656","","","","40.44554901123047","40.44554901123047","40.44554901123047"
"26624","-21.062509536743164","-21.062509536743164","-21.062509536743164","","","","","","","","","","36.016204833984375","36.016204833984375","36.016204833984375"
"27648","-21.119901657104492","-21.119901657104492","-21.119901657104492","","","","45.69983673095703","45.69983673095703","45.69983673095703","-41.84279251098633","-41.84279251098633","-41.84279251098633","","",""
"28672","-20.890531539916992","-20.890531539916992","-20.890531539916992","","","","58.6318473815918","58.6318473815918","58.6318473815918","-36.77999496459961","-36.77999496459961","-36.77999496459961","","",""
"29696","-20.77833366394043","-20.77833366394043","-20.77833366394043","-16.812240600585938","-16.812240600585938","-16.812240600585938","64.13661193847656","64.13661193847656","64.13661193847656","-34.53193664550781","-34.53193664550781","-34.53193664550781","","",""
"30720","-20.79518699645996","-20.79518699645996","-20.79518699645996","-17.030107498168945","-17.030107498168945","-17.030107498168945","","","","-30.98004150390625","-30.98004150390625","-30.98004150390625","12.709412574768066","12.709412574768066","12.709412574768066"
"31744","","","","-17.66729164123535","-17.66729164123535","-17.66729164123535","74.71495056152344","74.71495056152344","74.71495056152344","-29.02437973022461","-29.02437973022461","-29.02437973022461","8.924845695495605","8.924845695495605","8.924845695495605"
"32768","-20.46200180053711","-20.46200180053711","-20.46200180053711","","","","76.16435241699219","76.16435241699219","76.16435241699219","","","","4.803806304931641","4.803806304931641","4.803806304931641"
"33792","-20.310747146606445","-20.310747146606445","-20.310747146606445","-18.379257202148438","-18.379257202148438","-18.379257202148438","75.96415710449219","75.96415710449219","75.96415710449219","","","","","",""
"34816","-20.168304443359375","-20.168304443359375","-20.168304443359375","","","","65.78789520263672","65.78789520263672","65.78789520263672","-24.747316360473633","-24.747316360473633","-24.747316360473633","-18.004528045654297","-18.004528045654297","-18.004528045654297"
"35840","-20.25627326965332","-20.25627326965332","-20.25627326965332","-19.15170669555664","-19.15170669555664","-19.15170669555664","50.56172180175781","50.56172180175781","50.56172180175781","-23.96817970275879","-23.96817970275879","-23.96817970275879","","",""
"36864","-20.41359519958496","-20.41359519958496","-20.41359519958496","-19.253299713134766","-19.253299713134766","-19.253299713134766","50.90245056152344","50.90245056152344","50.90245056152344","-23.032331466674805","-23.032331466674805","-23.032331466674805","","",""
"37888","-20.264057159423828","-20.264057159423828","-20.264057159423828","","","","45.78154754638672","45.78154754638672","45.78154754638672","-22.49805450439453","-22.49805450439453","-22.49805450439453","","",""
"38912","","","","-19.713111877441406","-19.713111877441406","-19.713111877441406","31.081214904785156","31.081214904785156","31.081214904785156","-22.029653549194336","-22.029653549194336","-22.029653549194336","","",""
"39936","-20.075820922851562","-20.075820922851562","-20.075820922851562","","","","29.142255783081055","29.142255783081055","29.142255783081055","","","","","",""
"40960","-19.69716453552246","-19.69716453552246","-19.69716453552246","","","","24.155664443969727","24.155664443969727","24.155664443969727","","","","","",""
"41984","-19.541664123535156","-19.541664123535156","-19.541664123535156","-19.981884002685547","-19.981884002685547","-19.981884002685547","13.804118156433105","13.804118156433105","13.804118156433105","-21.419260025024414","-21.419260025024414","-21.419260025024414","","",""
"43008","-19.256866455078125","-19.256866455078125","-19.256866455078125","","","","8.846346855163574","8.846346855163574","8.846346855163574","-21.191469192504883","-21.191469192504883","-21.191469192504883","-142.4308319091797","-142.4308319091797","-142.4308319091797"
"44032","","","","-19.728227615356445","-19.728227615356445","-19.728227615356445","3.8023977279663086","3.8023977279663086","3.8023977279663086","-21.080177307128906","-21.080177307128906","-21.080177307128906","","",""
"45056","","","","-19.637460708618164","-19.637460708618164","-19.637460708618164","","","","-20.953731536865234","-20.953731536865234","-20.953731536865234","-92.40924835205078","-92.40924835205078","-92.40924835205078"
"46080","","","","","","","-4.527006149291992","-4.527006149291992","-4.527006149291992","-20.88677406311035","-20.88677406311035","-20.88677406311035","-84.8515396118164","-84.8515396118164","-84.8515396118164"
"47104","-26.813678741455078","-26.813678741455078","-26.813678741455078","-20.379608154296875","-20.379608154296875","-20.379608154296875","-7.549986839294434","-7.549986839294434","-7.549986839294434","-20.72602081298828","-20.72602081298828","-20.72602081298828","-70.96041107177734","-70.96041107177734","-70.96041107177734"
"48128","-23.923463821411133","-23.923463821411133","-23.923463821411133","-21.57257843017578","-21.57257843017578","-21.57257843017578","","","","-20.53974151611328","-20.53974151611328","-20.53974151611328","-60.53950881958008","-60.53950881958008","-60.53950881958008"
"49152","-18.8168888092041","-18.8168888092041","-18.8168888092041","-33.47309494018555","-33.47309494018555","-33.47309494018555","","","","-20.41520881652832","-20.41520881652832","-20.41520881652832","-53.583900451660156","-53.583900451660156","-53.583900451660156"
"50176","","","","","","","-13.827062606811523","-13.827062606811523","-13.827062606811523","-20.317943572998047","-20.317943572998047","-20.317943572998047","-50.439056396484375","-50.439056396484375","-50.439056396484375"
"51200","","","","","","","","","","","","","-45.06157302856445","-45.06157302856445","-45.06157302856445"
"52224","13.157368659973145","13.157368659973145","13.157368659973145","","","","-16.401241302490234","-16.401241302490234","-16.401241302490234","-20.29662322998047","-20.29662322998047","-20.29662322998047","-39.872314453125","-39.872314453125","-39.872314453125"
"53248","","","","","","","-19.765043258666992","-19.765043258666992","-19.765043258666992","-20.386775970458984","-20.386775970458984","-20.386775970458984","","",""
"54272","","","","-89.68672943115234","-89.68672943115234","-89.68672943115234","-32.67831039428711","-32.67831039428711","-32.67831039428711","-20.61085319519043","-20.61085319519043","-20.61085319519043","","",""
"55296","16.367483139038086","16.367483139038086","16.367483139038086","-82.9754409790039","-82.9754409790039","-82.9754409790039","-48.70777893066406","-48.70777893066406","-48.70777893066406","-21.03553581237793","-21.03553581237793","-21.03553581237793","-30.244903564453125","-30.244903564453125","-30.244903564453125"
"56320","","","","","","","-50.664588928222656","-50.664588928222656","-50.664588928222656","-21.621318817138672","-21.621318817138672","-21.621318817138672","-27.98958969116211","-27.98958969116211","-27.98958969116211"
"57344","27.170616149902344","27.170616149902344","27.170616149902344","","","","-44.93191909790039","-44.93191909790039","-44.93191909790039","-23.26799201965332","-23.26799201965332","-23.26799201965332","-27.086837768554688","-27.086837768554688","-27.086837768554688"
"58368","31.164939880371094","31.164939880371094","31.164939880371094","-32.7396354675293","-32.7396354675293","-32.7396354675293","-41.02560806274414","-41.02560806274414","-41.02560806274414","","","","-25.636493682861328","-25.636493682861328","-25.636493682861328"
"59392","","","","","","","-35.78699493408203","-35.78699493408203","-35.78699493408203","-43.56672668457031","-43.56672668457031","-43.56672668457031","","",""
"60416","41.71836853027344","41.71836853027344","41.71836853027344","","","","-32.90952682495117","-32.90952682495117","-32.90952682495117","-42.72542953491211","-42.72542953491211","-42.72542953491211","","",""
"61440","","","","7.908505916595459","7.908505916595459","7.908505916595459","-30.693885803222656","-30.693885803222656","-30.693885803222656","-39.03676223754883","-39.03676223754883","-39.03676223754883","","",""
"62464","57.00819778442383","57.00819778442383","57.00819778442383","12.64273452758789","12.64273452758789","12.64273452758789","-28.31389808654785","-28.31389808654785","-28.31389808654785","","","","","",""
"63488","54.71571731567383","54.71571731567383","54.71571731567383","18.22435188293457","18.22435188293457","18.22435188293457","","","","","","","-22.3206729888916","-22.3206729888916","-22.3206729888916"
"64512","51.90414810180664","51.90414810180664","51.90414810180664","","","","-25.642065048217773","-25.642065048217773","-25.642065048217773","","","","-21.5483341217041","-21.5483341217041","-21.5483341217041"
"65536","","","","33.37472152709961","33.37472152709961","33.37472152709961","-24.420324325561523","-24.420324325561523","-24.420324325561523","-28.383058547973633","-28.383058547973633","-28.383058547973633","-21.196630477905273","-21.196630477905273","-21.196630477905273"
"66560","56.66458511352539","56.66458511352539","56.66458511352539","38.4823112487793","38.4823112487793","38.4823112487793","-23.505510330200195","-23.505510330200195","-23.505510330200195","","","","-21.024377822875977","-21.024377822875977","-21.024377822875977"
"67584","","","","41.91586685180664","41.91586685180664","41.91586685180664","-22.69566535949707","-22.69566535949707","-22.69566535949707","-33.76254653930664","-33.76254653930664","-33.76254653930664","","",""
"68608","73.7408676147461","73.7408676147461","73.7408676147461","47.15504837036133","47.15504837036133","47.15504837036133","-22.27098846435547","-22.27098846435547","-22.27098846435547","","","","","",""
"69632","76.84349060058594","76.84349060058594","76.84349060058594","","","","","","","-31.778060913085938","-31.778060913085938","-31.778060913085938","-20.824079513549805","-20.824079513549805","-20.824079513549805"
"70656","","","","64.83633422851562","64.83633422851562","64.83633422851562","-21.520198822021484","-21.520198822021484","-21.520198822021484","-30.6047420501709","-30.6047420501709","-30.6047420501709","","",""
"71680","79.01731872558594","79.01731872558594","79.01731872558594","65.5494155883789","65.5494155883789","65.5494155883789","","","","-29.982091903686523","-29.982091903686523","-29.982091903686523","","",""
"72704","81.49971771240234","81.49971771240234","81.49971771240234","60.08399200439453","60.08399200439453","60.08399200439453","-21.112689971923828","-21.112689971923828","-21.112689971923828","-28.780170440673828","-28.780170440673828","-28.780170440673828","","",""
"73728","","","","","","","-21.067272186279297","-21.067272186279297","-21.067272186279297","-27.273488998413086","-27.273488998413086","-27.273488998413086","","",""
"74752","","","","","","","","","","-24.038997650146484","-24.038997650146484","-24.038997650146484","","",""
"75776","89.75146484375","89.75146484375","89.75146484375","50.839935302734375","50.839935302734375","50.839935302734375","","","","-18.260456085205078","-18.260456085205078","-18.260456085205078","-20.432659149169922","-20.432659149169922","-20.432659149169922"
"76800","90.85614013671875","90.85614013671875","90.85614013671875","57.64699935913086","57.64699935913086","57.64699935913086","-20.800899505615234","-20.800899505615234","-20.800899505615234","","","","","",""
"77824","95.79630279541016","95.79630279541016","95.79630279541016","64.02145385742188","64.02145385742188","64.02145385742188","","","","","","","-20.51072883605957","-20.51072883605957","-20.51072883605957"
"78848","101.0045166015625","101.0045166015625","101.0045166015625","64.5762939453125","64.5762939453125","64.5762939453125","-20.710004806518555","-20.710004806518555","-20.710004806518555","8.973699569702148","8.973699569702148","8.973699569702148","","",""
"79872","","","","65.68387603759766","65.68387603759766","65.68387603759766","","","","","","","-20.44370460510254","-20.44370460510254","-20.44370460510254"
"80896","","","","","","","-20.592084884643555","-20.592084884643555","-20.592084884643555","37.35000991821289","37.35000991821289","37.35000991821289","-20.424571990966797","-20.424571990966797","-20.424571990966797"
"81920","111.01702880859375","111.01702880859375","111.01702880859375","69.59855651855469","69.59855651855469","69.59855651855469","-20.612138748168945","-20.612138748168945","-20.612138748168945","37.003074645996094","37.003074645996094","37.003074645996094","-20.543527603149414","-20.543527603149414","-20.543527603149414"
"82944","112.037841796875","112.037841796875","112.037841796875","66.1801986694336","66.1801986694336","66.1801986694336","","","","","","","","",""
"83968","","","","","","","","","","37.537593841552734","37.537593841552734","37.537593841552734","-20.38661766052246","-20.38661766052246","-20.38661766052246"
"84992","114.25556182861328","114.25556182861328","114.25556182861328","73.89827728271484","73.89827728271484","73.89827728271484","-20.29952049255371","-20.29952049255371","-20.29952049255371","49.79917526245117","49.79917526245117","49.79917526245117","","",""
"86016","114.41031646728516","114.41031646728516","114.41031646728516","","","","","","","52.77178955078125","52.77178955078125","52.77178955078125","","",""
"87040","115.964599609375","115.964599609375","115.964599609375","72.25569152832031","72.25569152832031","72.25569152832031","-20.072893142700195","-20.072893142700195","-20.072893142700195","56.84447479248047","56.84447479248047","56.84447479248047","-20.300065994262695","-20.300065994262695","-20.300065994262695"
"88064","","","","71.92952728271484","71.92952728271484","71.92952728271484","","","","57.6307373046875","57.6307373046875","57.6307373046875","-20.381694793701172","-20.381694793701172","-20.381694793701172"
"89088","113.62093353271484","113.62093353271484","113.62093353271484","70.79788208007812","70.79788208007812","70.79788208007812","","","","","","","-20.75933265686035","-20.75933265686035","-20.75933265686035"
"90112","109.08058166503906","109.08058166503906","109.08058166503906","","","","","","","78.040283203125","78.040283203125","78.040283203125","-20.93419647216797","-20.93419647216797","-20.93419647216797"
"91136","","","","","","","-21.46270179748535","-21.46270179748535","-21.46270179748535","82.32347106933594","82.32347106933594","82.32347106933594","-10.021275520324707","-10.021275520324707","-10.021275520324707"
"92160","106.3246841430664","106.3246841430664","106.3246841430664","","","","","","","83.2450942993164","83.2450942993164","83.2450942993164","","",""
"93184","","","","85.44026947021484","85.44026947021484","85.44026947021484","-25.43126678466797","-25.43126678466797","-25.43126678466797","85.12496185302734","85.12496185302734","85.12496185302734","6.273555278778076","6.273555278778076","6.273555278778076"
"94208","116.54378509521484","116.54378509521484","116.54378509521484","88.1414566040039","88.1414566040039","88.1414566040039","-32.80521774291992","-32.80521774291992","-32.80521774291992","86.03321075439453","86.03321075439453","86.03321075439453","10.35588264465332","10.35588264465332","10.35588264465332"
"95232","","","","88.58961486816406","88.58961486816406","88.58961486816406","-44.715614318847656","-44.715614318847656","-44.715614318847656","89.9510726928711","89.9510726928711","89.9510726928711","11.422188758850098","11.422188758850098","11.422188758850098"
"96256","119.73326873779297","119.73326873779297","119.73326873779297","96.84732818603516","96.84732818603516","96.84732818603516","","","","","","","11.422188758850098","11.422188758850098","11.422188758850098"
"97280","","","","98.56778717041016","98.56778717041016","98.56778717041016","-29.884201049804688","-29.884201049804688","-29.884201049804688","79.81722259521484","79.81722259521484","79.81722259521484","39.88510513305664","39.88510513305664","39.88510513305664"
"98304","128.2208709716797","128.2208709716797","128.2208709716797","102.82854461669922","102.82854461669922","102.82854461669922","","","","69.02959442138672","69.02959442138672","69.02959442138672","25.382856369018555","25.382856369018555","25.382856369018555"
"99328","136.9346160888672","136.9346160888672","136.9346160888672","","","","-7.131873607635498","-7.131873607635498","-7.131873607635498","61.91754913330078","61.91754913330078","61.91754913330078","","",""
"100352","149.89048767089844","149.89048767089844","149.89048767089844","106.50099182128906","106.50099182128906","106.50099182128906","8.554609298706055","8.554609298706055","8.554609298706055","57.89142608642578","57.89142608642578","57.89142608642578","","",""
"101376","154.005615234375","154.005615234375","154.005615234375","109.43011474609375","109.43011474609375","109.43011474609375","","","","","","","0.8589666485786438","0.8589666485786438","0.8589666485786438"
"102400","154.59051513671875","154.59051513671875","154.59051513671875","116.95082092285156","116.95082092285156","116.95082092285156","13.585052490234375","13.585052490234375","13.585052490234375","56.08334732055664","56.08334732055664","56.08334732055664","7.318190097808838","7.318190097808838","7.318190097808838"
"103424","155.8263702392578","155.8263702392578","155.8263702392578","119.32749938964844","119.32749938964844","119.32749938964844","16.61775779724121","16.61775779724121","16.61775779724121","62.022396087646484","62.022396087646484","62.022396087646484","15.350326538085938","15.350326538085938","15.350326538085938"
"104448","162.01060485839844","162.01060485839844","162.01060485839844","","","","17.55608558654785","17.55608558654785","17.55608558654785","65.69898986816406","65.69898986816406","65.69898986816406","19.96715545654297","19.96715545654297","19.96715545654297"
"105472","161.3095703125","161.3095703125","161.3095703125","128.57113647460938","128.57113647460938","128.57113647460938","13.807700157165527","13.807700157165527","13.807700157165527","","","","23.391357421875","23.391357421875","23.391357421875"
"106496","159.0635986328125","159.0635986328125","159.0635986328125","133.58193969726562","133.58193969726562","133.58193969726562","","","","79.19306182861328","79.19306182861328","79.19306182861328","","",""
"107520","156.96583557128906","156.96583557128906","156.96583557128906","","","","","","","","","","","",""
"108544","","","","","","","25.43570899963379","25.43570899963379","25.43570899963379","82.99190521240234","82.99190521240234","82.99190521240234","","",""
"109568","","","","148.07208251953125","148.07208251953125","148.07208251953125","26.300085067749023","26.300085067749023","26.300085067749023","83.74644470214844","83.74644470214844","83.74644470214844","34.25638961791992","34.25638961791992","34.25638961791992"
"110592","160.79153442382812","160.79153442382812","160.79153442382812","152.7607421875","152.7607421875","152.7607421875","27.780780792236328","27.780780792236328","27.780780792236328","","","","33.74633026123047","33.74633026123047","33.74633026123047"
"111616","162.54641723632812","162.54641723632812","162.54641723632812","156.75279235839844","156.75279235839844","156.75279235839844","","","","","","","36.30263137817383","36.30263137817383","36.30263137817383"
"112640","170.71401977539062","170.71401977539062","170.71401977539062","161.82188415527344","161.82188415527344","161.82188415527344","36.756690979003906","36.756690979003906","36.756690979003906","70.33744049072266","70.33744049072266","70.33744049072266","41.46098709106445","41.46098709106445","41.46098709106445"
"113664","","","","164.19371032714844","164.19371032714844","164.19371032714844","","","","68.53459167480469","68.53459167480469","68.53459167480469","44.66074752807617","44.66074752807617","44.66074752807617"
"114688","169.9773406982422","169.9773406982422","169.9773406982422","","","","40.69203567504883","40.69203567504883","40.69203567504883","69.6993179321289","69.6993179321289","69.6993179321289","45.69868469238281","45.69868469238281","45.69868469238281"
"115712","","","","","","","38.24817657470703","38.24817657470703","38.24817657470703","72.95281219482422","72.95281219482422","72.95281219482422","49.35069274902344","49.35069274902344","49.35069274902344"
"116736","","","","","","","40.31094741821289","40.31094741821289","40.31094741821289","","","","54.75748825073242","54.75748825073242","54.75748825073242"
"117760","162.60513305664062","162.60513305664062","162.60513305664062","","","","44.719276428222656","44.719276428222656","44.719276428222656","80.70622253417969","80.70622253417969","80.70622253417969","62.32904052734375","62.32904052734375","62.32904052734375"
"118784","","","","","","","","","","","","","66.24115753173828","66.24115753173828","66.24115753173828"
"119808","147.95822143554688","147.95822143554688","147.95822143554688","179.62472534179688","179.62472534179688","179.62472534179688","48.21527099609375","48.21527099609375","48.21527099609375","93.01249694824219","93.01249694824219","93.01249694824219","61.15107345581055","61.15107345581055","61.15107345581055"
"120832","149.77308654785156","149.77308654785156","149.77308654785156","180.6093292236328","180.6093292236328","180.6093292236328","46.52592086791992","46.52592086791992","46.52592086791992","","","","","",""
"121856","150.70159912109375","150.70159912109375","150.70159912109375","","","","48.01115798950195","48.01115798950195","48.01115798950195","111.76458740234375","111.76458740234375","111.76458740234375","51.39266586303711","51.39266586303711","51.39266586303711"
"122880","","","","186.7439422607422","186.7439422607422","186.7439422607422","52.28995895385742","52.28995895385742","52.28995895385742","109.48368835449219","109.48368835449219","109.48368835449219","53.077762603759766","53.077762603759766","53.077762603759766"
"123904","141.0120849609375","141.0120849609375","141.0120849609375","189.11663818359375","189.11663818359375","189.11663818359375","58.81461715698242","58.81461715698242","58.81461715698242","103.39302825927734","103.39302825927734","103.39302825927734","56.701107025146484","56.701107025146484","56.701107025146484"
"124928","144.12583923339844","144.12583923339844","144.12583923339844","","","","","","","96.61740112304688","96.61740112304688","96.61740112304688","","",""
"125952","143.9020538330078","143.9020538330078","143.9020538330078","","","","62.35822677612305","62.35822677612305","62.35822677612305","96.29190063476562","96.29190063476562","96.29190063476562","65.38170623779297","65.38170623779297","65.38170623779297"
"126976","","","","181.0345916748047","181.0345916748047","181.0345916748047","57.86274337768555","57.86274337768555","57.86274337768555","97.97039031982422","97.97039031982422","97.97039031982422","67.09188079833984","67.09188079833984","67.09188079833984"
"128000","","","","","","","52.01409149169922","52.01409149169922","52.01409149169922","98.50606536865234","98.50606536865234","98.50606536865234","71.7249984741211","71.7249984741211","71.7249984741211"
"129024","158.23606872558594","158.23606872558594","158.23606872558594","","","","50.34004211425781","50.34004211425781","50.34004211425781","98.25394439697266","98.25394439697266","98.25394439697266","78.23088836669922","78.23088836669922","78.23088836669922"
"130048","162.42721557617188","162.42721557617188","162.42721557617188","177.84654235839844","177.84654235839844","177.84654235839844","","","","100.30239868164062","100.30239868164062","100.30239868164062","84.24829864501953","84.24829864501953","84.24829864501953"
"131072","","","","165.87454223632812","165.87454223632812","165.87454223632812","58.682373046875","58.682373046875","58.682373046875","103.7818832397461","103.7818832397461","103.7818832397461","","",""
"132096","","","","163.6784210205078","163.6784210205078","163.6784210205078","","","","107.20963287353516","107.20963287353516","107.20963287353516","85.23480224609375","85.23480224609375","85.23480224609375"
"133120","","","","","","","68.480224609375","68.480224609375","68.480224609375","112.71878051757812","112.71878051757812","112.71878051757812","84.59404754638672","84.59404754638672","84.59404754638672"
"134144","165.98426818847656","165.98426818847656","165.98426818847656","","","","61.63759231567383","61.63759231567383","61.63759231567383","","","","84.89979553222656","84.89979553222656","84.89979553222656"
"135168","168.76419067382812","168.76419067382812","168.76419067382812","","","","57.07668685913086","57.07668685913086","57.07668685913086","117.1014633178711","117.1014633178711","117.1014633178711","","",""
"136192","","","","","","","51.310482025146484","51.310482025146484","51.310482025146484","","","","87.44949340820312","87.44949340820312","87.44949340820312"
"137216","160.95346069335938","160.95346069335938","160.95346069335938","","","","50.60999298095703","50.60999298095703","50.60999298095703","122.77666473388672","122.77666473388672","122.77666473388672","89.56812286376953","89.56812286376953","89.56812286376953"
"138240","166.43128967285156","166.43128967285156","166.43128967285156","165.7216033935547","165.7216033935547","165.7216033935547","52.39213562011719","52.39213562011719","52.39213562011719","","","","90.76713562011719","90.76713562011719","90.76713562011719"
"139264","164.6450958251953","164.6450958251953","164.6450958251953","","","","55.54875183105469","55.54875183105469","55.54875183105469","126.55882263183594","126.55882263183594","126.55882263183594","","",""
"140288","160.02525329589844","160.02525329589844","160.02525329589844","","","","56.82101058959961","56.82101058959961","56.82101058959961","","","","90.65042877197266","90.65042877197266","90.65042877197266"
"141312","158.68727111816406","158.68727111816406","158.68727111816406","","","","","","","135.1332244873047","135.1332244873047","135.1332244873047","90.31266021728516","90.31266021728516","90.31266021728516"
"142336","","","","158.18545532226562","158.18545532226562","158.18545532226562","58.58428192138672","58.58428192138672","58.58428192138672","","","","92.60575103759766","92.60575103759766","92.60575103759766"
"143360","160.81704711914062","160.81704711914062","160.81704711914062","144.63027954101562","144.63027954101562","144.63027954101562","","","","142.26890563964844","142.26890563964844","142.26890563964844","92.2950668334961","92.2950668334961","92.2950668334961"
"144384","","","","","","","","","","138.07305908203125","138.07305908203125","138.07305908203125","92.7354965209961","92.7354965209961","92.7354965209961"
"145408","","","","138.43943786621094","138.43943786621094","138.43943786621094","60.71998977661133","60.71998977661133","60.71998977661133","","","","92.93032836914062","92.93032836914062","92.93032836914062"
